Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=2_LA1=2.txt
Log File Name:                   LL1=2_LA1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            791300903
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=2_LA1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
525000	-68.961672	976	1	1	'0 0 0 Z 0 0 0 0 	D	0.151058	0.151058	0.151058	0.000000	0.151058	0.151058	0.151058	0.151058	0.263250	0.190722	0.295712	0.250316	0.110531	
526000	-70.944895	215	1	3	'0 0 0 Z 0 0 Z Z 	D	0.239196	0.239196	0.239196	0.000000	0.239196	0.239196	0.000000	0.000000	0.365780	0.388462	0.245758	0.000000	2.126965	
527000	-73.045796	202	1	0	'0 0 0 0 0 0 0 0 	I	0.328224	0.328224	0.328224	0.328224	0.328224	0.328224	0.328224	0.328224	0.250517	0.250305	0.249695	0.249484	1.938334	
528000	-71.974234	641	1	1	'0 0 0 Z 0 0 0 0 	D	5.508362	5.508362	5.508362	0.000000	5.508362	5.508362	5.508362	5.508362	0.250000	0.250000	0.250000	0.250000	4.027136	
529000	-71.247811	508	1	1	'0 0 0 Z 0 0 0 0 	D	0.477465	0.477465	0.477465	0.000000	0.477465	0.477465	0.477465	0.477465	0.250039	0.249597	0.250317	0.250047	9.546117	
530000	-71.716594	217	1	1	'0 0 0 Z 0 0 0 0 	D	3.097298	3.097298	3.097298	0.000000	3.097298	3.097298	3.097298	3.097298	0.250000	0.250000	0.250000	0.250000	23.179182	
531000	-71.667935	258	1	1	'0 0 0 Z 0 0 0 0 	D	6.330880	6.330880	6.330880	0.000000	6.330880	6.330880	6.330880	6.330880	0.250000	0.250000	0.250000	0.250000	33.758595	
532000	-70.535823	276	1	1	'0 Z 0 0 0 0 0 0 	D	21.163597	0.000000	21.163597	21.163597	21.163597	21.163597	21.163597	21.163597	0.250000	0.250000	0.250000	0.250000	28.660133	
533000	-70.423161	968	1	2	'0 Z 0 0 0 0 Z 0 	D	0.367238	0.000000	0.367238	0.367238	0.367238	0.367238	0.000000	0.367238	0.278210	0.250267	0.249845	0.221678	27.005354	
534000	-70.609678	31	2	2	'0 Z 0 1 0 0 Z 0 	D	3.967220	0.000000	3.967220	1.736066	3.967220	3.967220	0.000000	3.967220	0.250000	0.250000	0.250000	0.250000	3.654346	
535000	-69.658890	570	1	1	'0 Z 0 0 0 0 0 0 	D	0.539993	0.000000	0.539993	0.539993	0.539993	0.539993	0.539993	0.539993	0.249858	0.250013	0.250017	0.250112	17.026605	
536000	-70.203866	344	1	1	'0 Z 0 0 0 0 0 0 	D	0.713439	0.000000	0.713439	0.713439	0.713439	0.713439	0.713439	0.713439	0.250000	0.250000	0.250000	0.250000	12.090997	
537000	-70.535823	559	1	1	'0 Z 0 0 0 0 0 0 	D	6.057085	0.000000	6.057085	6.057085	6.057085	6.057085	6.057085	6.057085	0.250000	0.250000	0.250000	0.250000	16.377408	
538000	-68.919581	876	1	2	'0 Z 0 0 Z 0 0 0 	D	0.303140	0.000000	0.303140	0.303140	0.000000	0.303140	0.303140	0.303140	0.308105	0.275466	0.189962	0.226467	2.284968	
539000	-70.535823	549	1	1	'0 Z 0 0 0 0 0 0 	D	3.586532	0.000000	3.586532	3.586532	3.586532	3.586532	3.586532	3.586532	0.250000	0.250000	0.250000	0.250000	2.261586	
540000	-70.535823	523	1	1	'0 Z 0 0 0 0 0 0 	D	7.766227	0.000000	7.766227	7.766227	7.766227	7.766227	7.766227	7.766227	0.250000	0.250000	0.250000	0.250000	9.139844	
541000	-70.535823	903	1	1	'0 Z 0 0 0 0 0 0 	D	11.687091	0.000000	11.687091	11.687091	11.687091	11.687091	11.687091	11.687091	0.250000	0.250000	0.250000	0.250000	6.504935	
542000	-68.429141	778	1	2	'0 Z 0 0 Z 0 0 0 	D	0.343810	0.000000	0.343810	0.343810	0.000000	0.343810	0.343810	0.343810	0.309404	0.275769	0.188991	0.225836	17.746873	
543000	-71.042759	1	1	3	'0 Z 0 0 Z Z 0 0 	D	0.401923	0.000000	0.401923	0.401923	0.000000	0.000000	0.401923	0.401923	0.555100	0.343973	0.000000	0.100926	16.019773	
544000	-70.535846	392	1	1	'0 Z 0 0 0 0 0 0 	D	4.435739	0.000000	4.435739	4.435739	4.435739	4.435739	4.435739	4.435739	0.250000	0.250000	0.250000	0.250000	6.698251	
545000	-70.222893	243	1	1	'0 Z 0 0 0 0 0 0 	D	13.074235	0.000000	13.074235	13.074235	13.074235	13.074235	13.074235	13.074235	0.250000	0.250000	0.250000	0.250000	8.105126	
546000	-70.535821	95	1	1	'0 Z 0 0 0 0 0 0 	D	2.740835	0.000000	2.740835	2.740835	2.740835	2.740835	2.740835	2.740835	0.250000	0.250000	0.250000	0.250000	0.572707	
547000	-69.218860	900	1	2	'0 Z 0 0 0 0 Z 0 	D	0.205276	0.000000	0.205276	0.205276	0.205276	0.205276	0.000000	0.205276	0.308136	0.257992	0.247059	0.186814	0.172098	
548000	-68.511172	178	1	1	'0 Z 0 0 0 0 0 0 	D	0.283535	0.000000	0.283535	0.283535	0.283535	0.283535	0.283535	0.283535	0.246112	0.250221	0.250645	0.253022	0.328074	
549000	-68.510936	481	1	2	'0 Z 0 0 Z 0 0 0 	D	0.320191	0.000000	0.320191	0.320191	0.000000	0.320191	0.320191	0.320191	0.297900	0.271031	0.200434	0.230634	2.546858	
550000	-69.758106	130	1	2	'0 Z 0 0 Z 0 0 0 	D	0.204765	0.000000	0.204765	0.204765	0.000000	0.204765	0.204765	0.204765	0.315706	0.299621	0.155551	0.229122	0.142437	
551000	-68.906824	918	1	2	'0 Z 0 0 Z 0 0 0 	D	0.369898	0.000000	0.369898	0.369898	0.000000	0.369898	0.369898	0.369898	0.276216	0.261098	0.223446	0.239240	3.899503	
552000	-69.282277	899	1	0	'0 0 0 0 0 0 0 0 	I	0.138563	0.138563	0.138563	0.138563	0.138563	0.138563	0.138563	0.138563	0.301906	0.290109	0.208058	0.199928	2.184349	
553000	-70.314423	158	1	1	'0 Z 0 0 0 0 0 0 	D	10.309162	0.000000	10.309162	10.309162	10.309162	10.309162	10.309162	10.309162	0.250000	0.250000	0.250000	0.250000	11.021933	
554000	-70.535823	319	1	1	'0 Z 0 0 0 0 0 0 	D	53.899089	0.000000	53.899089	53.899089	53.899089	53.899089	53.899089	53.899089	0.250000	0.250000	0.250000	0.250000	20.493791	
555000	-70.535823	770	1	1	'0 Z 0 0 0 0 0 0 	D	13.756268	0.000000	13.756268	13.756268	13.756268	13.756268	13.756268	13.756268	0.250000	0.250000	0.250000	0.250000	19.031988	
556000	-70.535823	804	1	1	'0 Z 0 0 0 0 0 0 	D	9.948614	0.000000	9.948614	9.948614	9.948614	9.948614	9.948614	9.948614	0.250000	0.250000	0.250000	0.250000	3.765898	
557000	-70.535823	457	1	1	'0 Z 0 0 0 0 0 0 	D	4.942405	0.000000	4.942405	4.942405	4.942405	4.942405	4.942405	4.942405	0.250000	0.250000	0.250000	0.250000	2.055489	
558000	-70.535823	274	1	1	'0 Z 0 0 0 0 0 0 	D	3.507538	0.000000	3.507538	3.507538	3.507538	3.507538	3.507538	3.507538	0.250000	0.250000	0.250000	0.250000	6.895860	
559000	-67.827233	689	1	2	'0 Z 0 0 Z 0 0 0 	D	0.277180	0.000000	0.277180	0.277180	0.000000	0.277180	0.277180	0.277180	0.310771	0.278734	0.184321	0.226174	6.097346	
560000	-69.467856	581	1	1	'0 0 Z 0 0 0 0 0 	D	0.118941	0.118941	0.000000	0.118941	0.118941	0.118941	0.118941	0.118941	0.506677	0.060740	0.293017	0.139567	0.126512	
561000	-71.974234	960	1	1	'0 0 0 Z 0 0 0 0 	D	19.895784	19.895784	19.895784	0.000000	19.895784	19.895784	19.895784	19.895784	0.250000	0.250000	0.250000	0.250000	10.642900	
562000	-71.956583	302	1	1	'0 0 0 Z 0 0 0 0 	D	1.199035	1.199035	1.199035	0.000000	1.199035	1.199035	1.199035	1.199035	0.250000	0.250000	0.250000	0.250000	13.832613	
563000	-71.974233	838	1	1	'0 0 0 Z 0 0 0 0 	D	2.861704	2.861704	2.861704	0.000000	2.861704	2.861704	2.861704	2.861704	0.250000	0.250000	0.250000	0.250000	7.981692	
564000	-70.314223	453	1	1	'0 Z 0 0 0 0 0 0 	D	2.250817	0.000000	2.250817	2.250817	2.250817	2.250817	2.250817	2.250817	0.250000	0.250000	0.250000	0.250000	16.865064	
565000	-69.239019	391	1	1	'0 Z 0 0 0 0 0 0 	D	0.541045	0.000000	0.541045	0.541045	0.541045	0.541045	0.541045	0.541045	0.249846	0.250014	0.250019	0.250121	1.082131	
566000	-69.189065	933	1	2	'0 Z 0 0 Z 0 0 0 	D	0.414381	0.000000	0.414381	0.414381	0.000000	0.414381	0.414381	0.414381	0.303466	0.272432	0.196143	0.227959	4.153866	
567000	-68.956694	38	1	1	'0 Z 0 0 0 0 0 0 	D	0.309638	0.000000	0.309638	0.309638	0.309638	0.309638	0.309638	0.309638	0.231940	0.250109	0.254189	0.263762	1.011896	
568000	-68.523726	375	1	1	'0 Z 0 0 0 0 0 0 	D	0.398897	0.000000	0.398897	0.398897	0.398897	0.398897	0.398897	0.398897	0.244623	0.250281	0.250926	0.254170	1.512300	
569000	-70.535823	242	1	1	'0 Z 0 0 0 0 0 0 	D	9.684179	0.000000	9.684179	9.684179	9.684179	9.684179	9.684179	9.684179	0.250000	0.250000	0.250000	0.250000	11.151788	
570000	-70.596318	106	1	3	'0 Z 0 0 Z Z 0 0 	D	0.316751	0.000000	0.316751	0.316751	0.000000	0.000000	0.316751	0.316751	0.568806	0.337915	0.000000	0.093279	15.914102	
571000	-70.781595	291	1	2	'0 Z 0 0 Z 0 0 0 	D	0.610568	0.000000	0.610568	0.610568	0.000000	0.610568	0.610568	0.610568	0.280152	0.262545	0.219770	0.237533	9.813954	
572000	-70.535823	146	1	1	'0 Z 0 0 0 0 0 0 	D	22.530025	0.000000	22.530025	22.530025	22.530025	22.530025	22.530025	22.530025	0.250000	0.250000	0.250000	0.250000	23.341947	
573000	-70.535823	428	1	1	'0 Z 0 0 0 0 0 0 	D	76.342627	0.000000	76.342627	76.342627	76.342627	76.342627	76.342627	76.342627	0.250000	0.250000	0.250000	0.250000	44.394851	
574000	-70.535823	120	1	1	'0 Z 0 0 0 0 0 0 	D	70.742445	0.000000	70.742445	70.742445	70.742445	70.742445	70.742445	70.742445	0.250000	0.250000	0.250000	0.250000	51.655159	
575000	-70.535823	364	1	1	'0 Z 0 0 0 0 0 0 	D	14.509856	0.000000	14.509856	14.509856	14.509856	14.509856	14.509856	14.509856	0.250000	0.250000	0.250000	0.250000	44.581624	
576000	-70.535803	873	1	1	'0 Z 0 0 0 0 0 0 	D	64.216248	0.000000	64.216248	64.216248	64.216248	64.216248	64.216248	64.216248	0.250000	0.250000	0.250000	0.250000	44.075979	
577000	-70.535823	585	1	1	'0 Z 0 0 0 0 0 0 	D	7.532893	0.000000	7.532893	7.532893	7.532893	7.532893	7.532893	7.532893	0.250000	0.250000	0.250000	0.250000	31.712083	
578000	-70.535823	588	1	1	'0 Z 0 0 0 0 0 0 	D	5.892030	0.000000	5.892030	5.892030	5.892030	5.892030	5.892030	5.892030	0.250000	0.250000	0.250000	0.250000	25.462509	
579000	-70.218789	921	1	1	'0 Z 0 0 0 0 0 0 	D	2.233830	0.000000	2.233830	2.233830	2.233830	2.233830	2.233830	2.233830	0.250000	0.250000	0.250000	0.250000	22.130948	
580000	-70.535823	473	1	1	'0 Z 0 0 0 0 0 0 	D	31.747826	0.000000	31.747826	31.747826	31.747826	31.747826	31.747826	31.747826	0.250000	0.250000	0.250000	0.250000	26.921692	
581000	-70.535718	568	1	1	'0 Z 0 0 0 0 0 0 	D	3.250269	0.000000	3.250269	3.250269	3.250269	3.250269	3.250269	3.250269	0.250000	0.250000	0.250000	0.250000	14.118300	
582000	-70.535823	791	1	1	'0 Z 0 0 0 0 0 0 	D	8.105749	0.000000	8.105749	8.105749	8.105749	8.105749	8.105749	8.105749	0.250000	0.250000	0.250000	0.250000	20.470115	
583000	-71.393900	803	1	1	'0 0 0 Z 0 0 0 0 	D	0.851718	0.851718	0.851718	0.000000	0.851718	0.851718	0.851718	0.851718	0.250000	0.250000	0.250000	0.250000	29.642997	
584000	-71.974234	186	1	1	'0 0 0 Z 0 0 0 0 	D	12.602805	12.602805	12.602805	0.000000	12.602805	12.602805	12.602805	12.602805	0.250000	0.250000	0.250000	0.250000	22.935997	
585000	-70.535823	449	1	1	'0 Z 0 0 0 0 0 0 	D	45.932805	0.000000	45.932805	45.932805	45.932805	45.932805	45.932805	45.932805	0.250000	0.250000	0.250000	0.250000	28.169826	
586000	-70.535823	719	1	1	'0 Z 0 0 0 0 0 0 	D	29.147948	0.000000	29.147948	29.147948	29.147948	29.147948	29.147948	29.147948	0.250000	0.250000	0.250000	0.250000	28.153045	
587000	-70.535823	635	1	1	'0 Z 0 0 0 0 0 0 	D	15.082170	0.000000	15.082170	15.082170	15.082170	15.082170	15.082170	15.082170	0.250000	0.250000	0.250000	0.250000	46.134386	
588000	-70.535823	856	1	1	'0 Z 0 0 0 0 0 0 	D	54.842408	0.000000	54.842408	54.842408	54.842408	54.842408	54.842408	54.842408	0.250000	0.250000	0.250000	0.250000	48.333796	
589000	-70.535828	346	1	1	'0 Z 0 0 0 0 0 0 	D	3.525588	0.000000	3.525588	3.525588	3.525588	3.525588	3.525588	3.525588	0.250000	0.250000	0.250000	0.250000	30.334321	
590000	-69.636317	122	1	1	'0 Z 0 0 0 0 0 0 	D	0.959412	0.000000	0.959412	0.959412	0.959412	0.959412	0.959412	0.959412	0.250000	0.250000	0.250000	0.250000	30.345236	
591000	-70.535823	946	1	1	'0 Z 0 0 0 0 0 0 	D	16.506047	0.000000	16.506047	16.506047	16.506047	16.506047	16.506047	16.506047	0.250000	0.250000	0.250000	0.250000	25.113785	
592000	-70.535823	700	1	1	'0 Z 0 0 0 0 0 0 	D	69.517167	0.000000	69.517167	69.517167	69.517167	69.517167	69.517167	69.517167	0.250000	0.250000	0.250000	0.250000	30.359264	
593000	-68.400680	871	2	2	'0 0 0 Z 1 1 Z 1 	D	1.157761	1.157761	1.157761	0.000000	1.867333	1.867333	0.000000	1.867333	0.250001	0.250002	0.249999	0.249998	16.477030	
594000	-69.719220	990	1	1	'0 0 0 Z 0 0 0 0 	D	0.139520	0.139520	0.139520	0.000000	0.139520	0.139520	0.139520	0.139520	0.280652	0.147420	0.319863	0.252065	21.554332	
595000	-71.974234	104	1	1	'0 0 0 Z 0 0 0 0 	D	10.191109	10.191109	10.191109	0.000000	10.191109	10.191109	10.191109	10.191109	0.250000	0.250000	0.250000	0.250000	42.617351	
596000	-70.535823	157	1	1	'0 Z 0 0 0 0 0 0 	D	97.390046	0.000000	97.390046	97.390046	97.390046	97.390046	97.390046	97.390046	0.250000	0.250000	0.250000	0.250000	55.700596	
597000	-70.535823	293	1	1	'0 Z 0 0 0 0 0 0 	D	22.599775	0.000000	22.599775	22.599775	22.599775	22.599775	22.599775	22.599775	0.250000	0.250000	0.250000	0.250000	64.847198	
598000	-67.726662	605	1	2	'0 Z 0 0 Z 0 0 0 	D	0.340419	0.000000	0.340419	0.340419	0.000000	0.340419	0.340419	0.340419	0.296558	0.270162	0.202213	0.231067	55.145516	
599000	-70.453693	370	1	1	'0 Z 0 0 0 0 0 0 	D	0.692441	0.000000	0.692441	0.692441	0.692441	0.692441	0.692441	0.692441	0.250000	0.250000	0.250000	0.250000	56.637266	
600000	-70.535823	666	1	1	'0 Z 0 0 0 0 0 0 	D	24.210452	0.000000	24.210452	24.210452	24.210452	24.210452	24.210452	24.210452	0.250000	0.250000	0.250000	0.250000	44.050105	
601000	-70.535823	843	1	1	'0 Z 0 0 0 0 0 0 	D	11.867387	0.000000	11.867387	11.867387	11.867387	11.867387	11.867387	11.867387	0.250000	0.250000	0.250000	0.250000	50.607630	
602000	-70.535823	127	1	1	'0 Z 0 0 0 0 0 0 	D	18.867796	0.000000	18.867796	18.867796	18.867796	18.867796	18.867796	18.867796	0.250000	0.250000	0.250000	0.250000	31.237830	
603000	-70.535824	577	1	1	'0 Z 0 0 0 0 0 0 	D	4.176440	0.000000	4.176440	4.176440	4.176440	4.176440	4.176440	4.176440	0.250000	0.250000	0.250000	0.250000	17.705982	
604000	-70.535823	768	1	1	'0 Z 0 0 0 0 0 0 	D	3.344084	0.000000	3.344084	3.344084	3.344084	3.344084	3.344084	3.344084	0.250000	0.250000	0.250000	0.250000	11.802382	
605000	-70.535823	68	1	1	'0 Z 0 0 0 0 0 0 	D	15.608728	0.000000	15.608728	15.608728	15.608728	15.608728	15.608728	15.608728	0.250000	0.250000	0.250000	0.250000	9.597377	
606000	-69.085596	372	1	2	'0 Z 0 0 Z 0 0 0 	D	0.489499	0.000000	0.489499	0.489499	0.000000	0.489499	0.489499	0.489499	0.285782	0.265125	0.213790	0.235303	0.928277	
607000	-68.853121	137	1	1	'0 Z 0 0 0 0 0 0 	D	0.273807	0.000000	0.273807	0.273807	0.273807	0.273807	0.273807	0.273807	0.246665	0.250223	0.250509	0.252603	10.180083	
608000	-70.535822	507	1	1	'0 Z 0 0 0 0 0 0 	D	14.363542	0.000000	14.363542	14.363542	14.363542	14.363542	14.363542	14.363542	0.250000	0.250000	0.250000	0.250000	11.309495	
609000	-67.953237	623	1	2	'0 Z 0 0 Z 0 0 0 	D	0.260520	0.000000	0.260520	0.260520	0.000000	0.260520	0.260520	0.260520	0.314333	0.279765	0.181423	0.224479	6.021843	
610000	-70.535823	917	1	1	'0 Z 0 0 0 0 0 0 	D	23.195779	0.000000	23.195779	23.195779	23.195779	23.195779	23.195779	23.195779	0.250000	0.250000	0.250000	0.250000	13.873552	
611000	-69.978782	135	1	1	'0 Z 0 0 0 0 0 0 	D	0.648929	0.000000	0.648929	0.648929	0.648929	0.648929	0.648929	0.648929	0.249999	0.250000	0.250000	0.250001	3.268193	
612000	-70.096910	622	1	2	'0 Z 0 0 0 0 Z 0 	D	0.182481	0.000000	0.182481	0.182481	0.182481	0.182481	0.000000	0.182481	0.358062	0.311695	0.228063	0.102180	4.868863	
613000	-70.535823	704	1	1	'0 Z 0 0 0 0 0 0 	D	6.202598	0.000000	6.202598	6.202598	6.202598	6.202598	6.202598	6.202598	0.250000	0.250000	0.250000	0.250000	15.471097	
614000	-70.535823	177	1	1	'0 Z 0 0 0 0 0 0 	D	19.850726	0.000000	19.850726	19.850726	19.850726	19.850726	19.850726	19.850726	0.250000	0.250000	0.250000	0.250000	27.417832	
615000	-70.535823	858	1	1	'0 Z 0 0 0 0 0 0 	D	22.486107	0.000000	22.486107	22.486107	22.486107	22.486107	22.486107	22.486107	0.250000	0.250000	0.250000	0.250000	26.953431	
616000	-70.323754	699	2	0	'0 1 0 0 0 0 0 0 	D	8.603922	0.980443	8.603922	8.603922	8.603922	8.603922	8.603922	8.603922	0.250000	0.250000	0.250000	0.250000	14.592785	
617000	-72.303855	419	1	1	'0 0 0 0 0 Z 0 0 	D	0.164465	0.164465	0.164465	0.164465	0.164465	0.000000	0.164465	0.164465	0.254176	0.397338	0.104687	0.243799	0.609545	
618000	-71.643465	603	1	1	'0 0 0 Z 0 0 0 0 	D	4.477210	4.477210	4.477210	0.000000	4.477210	4.477210	4.477210	4.477210	0.250000	0.250000	0.250000	0.250000	7.540007	
619000	-71.915564	376	1	1	'0 0 0 Z 0 0 0 0 	D	5.595441	5.595441	5.595441	0.000000	5.595441	5.595441	5.595441	5.595441	0.250000	0.250000	0.250000	0.250000	13.176605	
620000	-71.974234	838	1	1	'0 0 0 Z 0 0 0 0 	D	28.636679	28.636679	28.636679	0.000000	28.636679	28.636679	28.636679	28.636679	0.250000	0.250000	0.250000	0.250000	27.542619	
621000	-74.859896	452	1	2	'0 0 0 Z 0 0 Z 0 	D	7.139078	7.139078	7.139078	0.000000	7.139078	7.139078	0.000000	7.139078	0.250000	0.250000	0.250000	0.250000	23.498127	
622000	-71.648639	639	1	1	'0 0 0 Z 0 0 0 0 	D	3.825144	3.825144	3.825144	0.000000	3.825144	3.825144	3.825144	3.825144	0.250000	0.250000	0.250000	0.250000	28.998257	
623000	-71.974234	808	1	1	'0 0 0 Z 0 0 0 0 	D	30.173686	30.173686	30.173686	0.000000	30.173686	30.173686	30.173686	30.173686	0.250000	0.250000	0.250000	0.250000	41.844847	
624000	-74.859896	5	1	2	'0 0 0 Z 0 0 Z 0 	D	28.235741	28.235741	28.235741	0.000000	28.235741	28.235741	0.000000	28.235741	0.250000	0.250000	0.250000	0.250000	30.378063	
625000	-71.974234	787	1	1	'0 0 0 Z 0 0 0 0 	D	6.667529	6.667529	6.667529	0.000000	6.667529	6.667529	6.667529	6.667529	0.250000	0.250000	0.250000	0.250000	10.396807	
626000	-71.079393	744	1	2	'0 0 0 Z 0 0 Z 0 	D	0.134154	0.134154	0.134154	0.000000	0.134154	0.134154	0.000000	0.134154	0.377417	0.236780	0.274332	0.111472	0.143636	
627000	-70.679935	766	1	1	'0 0 0 Z 0 0 0 0 	D	0.622361	0.622361	0.622361	0.000000	0.622361	0.622361	0.622361	0.622361	0.250015	0.249846	0.250122	0.250017	7.156972	
628000	-75.500666	605	1	2	'0 0 0 0 0 Z 0 Z 	D	1.910019	1.910019	1.910019	1.910019	1.910019	0.000000	1.910019	0.000000	0.250000	0.250000	0.250000	0.250000	9.543694	
629000	-71.974234	645	1	1	'0 0 0 Z 0 0 0 0 	D	50.396136	50.396136	50.396136	0.000000	50.396136	50.396136	50.396136	50.396136	0.250000	0.250000	0.250000	0.250000	25.785063	
630000	-70.303333	705	1	1	'0 0 0 Z 0 0 0 0 	D	0.117532	0.117532	0.117532	0.000000	0.117532	0.117532	0.117532	0.117532	0.263665	0.176404	0.305135	0.254795	2.364553	
631000	-71.974335	401	1	1	'0 0 0 Z 0 0 0 0 	D	3.801922	3.801922	3.801922	0.000000	3.801922	3.801922	3.801922	3.801922	0.250000	0.250000	0.250000	0.250000	2.585587	
632000	-70.389896	272	1	1	'0 0 0 0 Z 0 0 0 	D	0.076060	0.076060	0.076060	0.076060	0.000000	0.076060	0.076060	0.076060	0.332462	0.440539	0.039574	0.187426	9.707467	
633000	-70.533719	938	1	1	'0 Z 0 0 0 0 0 0 	D	8.214244	0.000000	8.214244	8.214244	8.214244	8.214244	8.214244	8.214244	0.250000	0.250000	0.250000	0.250000	1.686526	
634000	-69.770570	76	1	2	'0 Z 0 0 0 0 Z 0 	D	0.196847	0.000000	0.196847	0.196847	0.196847	0.196847	0.000000	0.196847	0.333026	0.256137	0.246579	0.164257	4.246090	
635000	-70.535823	883	1	1	'0 Z 0 0 0 0 0 0 	D	5.477343	0.000000	5.477343	5.477343	5.477343	5.477343	5.477343	5.477343	0.250000	0.250000	0.250000	0.250000	18.482999	
636000	-70.535823	397	1	1	'0 Z 0 0 0 0 0 0 	D	24.723173	0.000000	24.723173	24.723173	24.723173	24.723173	24.723173	24.723173	0.250000	0.250000	0.250000	0.250000	8.052548	
637000	-70.535823	394	1	1	'0 Z 0 0 0 0 0 0 	D	35.773504	0.000000	35.773504	35.773504	35.773504	35.773504	35.773504	35.773504	0.250000	0.250000	0.250000	0.250000	10.555382	
638000	-70.535823	277	1	1	'0 Z 0 0 0 0 0 0 	D	27.746807	0.000000	27.746807	27.746807	27.746807	27.746807	27.746807	27.746807	0.250000	0.250000	0.250000	0.250000	19.161092	
639000	-70.535420	173	1	1	'0 Z 0 0 0 0 0 0 	D	21.299562	0.000000	21.299562	21.299562	21.299562	21.299562	21.299562	21.299562	0.250000	0.250000	0.250000	0.250000	35.802512	
640000	-70.535823	455	1	1	'0 Z 0 0 0 0 0 0 	D	22.892027	0.000000	22.892027	22.892027	22.892027	22.892027	22.892027	22.892027	0.250000	0.250000	0.250000	0.250000	15.687334	
641000	-69.453430	476	1	1	'0 Z 0 0 0 0 0 0 	D	0.604909	0.000000	0.604909	0.604909	0.604909	0.604909	0.604909	0.604909	0.249968	0.250003	0.250004	0.250025	7.562353	
642000	-70.094876	244	1	1	'0 Z 0 0 0 0 0 0 	D	7.760037	0.000000	7.760037	7.760037	7.760037	7.760037	7.760037	7.760037	0.250000	0.250000	0.250000	0.250000	3.986714	
643000	-68.465393	218	1	1	'0 Z 0 0 0 0 0 0 	D	0.285412	0.000000	0.285412	0.285412	0.285412	0.285412	0.285412	0.285412	0.238429	0.250362	0.252263	0.258946	2.164871	
644000	-69.327060	620	1	2	'0 Z 0 0 Z 0 0 0 	D	0.613105	0.000000	0.613105	0.613105	0.000000	0.613105	0.613105	0.613105	0.274702	0.260304	0.225196	0.239798	8.364468	
645000	-69.668497	948	1	2	'0 Z 0 0 Z 0 0 0 	D	0.428853	0.000000	0.428853	0.428853	0.000000	0.428853	0.428853	0.428853	0.304567	0.272824	0.195134	0.227475	6.974326	
646000	-72.091046	935	1	1	'0 0 0 Z 0 0 0 0 	D	15.029054	15.029054	15.029054	0.000000	15.029054	15.029054	15.029054	15.029054	0.250000	0.250000	0.250000	0.250000	14.190621	
647000	-70.579401	914	1	1	'0 0 0 0 0 Z 0 0 	D	0.141305	0.141305	0.141305	0.141305	0.141305	0.000000	0.141305	0.141305	0.249850	0.434903	0.077783	0.237464	0.395756	
648000	-70.074946	190	1	1	'0 0 0 Z 0 0 0 0 	D	0.218768	0.218768	0.218768	0.000000	0.218768	0.218768	0.218768	0.218768	0.251222	0.233824	0.262774	0.252180	0.906023	
649000	-70.539874	292	1	1	'0 Z 0 0 0 0 0 0 	D	2.031889	0.000000	2.031889	2.031889	2.031889	2.031889	2.031889	2.031889	0.250000	0.250000	0.250000	0.250000	12.568948	
650000	-68.788780	944	1	1	'0 Z 0 0 0 0 0 0 	D	0.625791	0.000000	0.625791	0.625791	0.625791	0.625791	0.625791	0.625791	0.249919	0.250008	0.250010	0.250064	11.773033	
651000	-69.313130	604	1	1	'0 Z 0 0 0 0 0 0 	D	0.526807	0.000000	0.526807	0.526807	0.526807	0.526807	0.526807	0.526807	0.249084	0.250074	0.250124	0.250718	7.127852	
652000	-70.101093	271	1	1	'0 Z 0 0 0 0 0 0 	D	7.089314	0.000000	7.089314	7.089314	7.089314	7.089314	7.089314	7.089314	0.250000	0.250000	0.250000	0.250000	7.122485	
653000	-70.535823	129	1	1	'0 Z 0 0 0 0 0 0 	D	7.928999	0.000000	7.928999	7.928999	7.928999	7.928999	7.928999	7.928999	0.250000	0.250000	0.250000	0.250000	14.344436	
654000	-70.242756	504	1	1	'0 Z 0 0 0 0 0 0 	D	1.797747	0.000000	1.797747	1.797747	1.797747	1.797747	1.797747	1.797747	0.250000	0.250000	0.250000	0.250000	6.815404	
