Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=2_Wax1=0.txt
Log File Name:                   LL1=2_Wax1=0.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            254430252
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=2_Wax1=0.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
497000	-47.153236	752	1	2	'0 0 0 0 0 Z 0 Z 	D	0.047568	0.047568	0.047568	0.047568	0.047568	0.000000	0.047568	0.000000	0.314432	0.478365	0.019920	0.187283	70.935918	
498000	-53.910600	806	2	1	'0 1 1 0 1 Z 0 0 	D	18.207468	88.730764	88.730764	18.207468	88.730764	0.000000	18.207468	18.207468	0.250000	0.250000	0.250000	0.250000	77.201995	
499000	-49.319584	850	2	0	'0 0 1 0 0 0 1 0 	D	4.900379	4.900379	100.000000	4.900379	4.900379	4.900379	100.000000	4.900379	0.250000	0.250000	0.250000	0.250000	64.130065	
500000	-50.263904	631	2	2	'Z 0 1 Z 0 0 1 0 	D	0.000000	6.563794	100.000000	0.000000	6.563794	6.563794	100.000000	6.563794	0.250000	0.250000	0.250000	0.250000	72.848678	
501000	-48.691054	624	2	1	'0 0 1 Z 0 0 1 0 	D	2.674969	2.674969	51.433444	0.000000	2.674969	2.674969	51.433444	2.674969	0.250000	0.250000	0.250000	0.250000	90.037110	
502000	-49.043593	132	2	2	'0 0 1 Z 0 0 1 Z 	D	0.829464	0.829464	9.399319	0.000000	0.829464	0.829464	9.399319	0.000000	0.250000	0.250000	0.250000	0.250000	75.056046	
503000	-45.640081	624	2	1	'0 0 1 0 0 0 1 Z 	D	0.383306	0.383306	7.306563	0.383306	0.383306	0.383306	7.306563	0.000000	0.250000	0.250000	0.250000	0.250000	69.400265	
504000	-49.001878	442	2	2	'0 0 1 Z 0 0 1 Z 	D	7.857479	7.857479	95.446574	0.000000	7.857479	7.857479	95.446574	0.000000	0.250000	0.250000	0.250000	0.250000	83.292026	
505000	-49.180667	485	2	1	'0 0 1 1 0 0 1 Z 	D	1.196290	1.196290	37.205631	37.205631	1.196290	1.196290	37.205631	0.000000	0.250000	0.250000	0.250000	0.250000	65.302067	
506000	-49.617886	936	2	1	'0 0 1 1 0 0 1 Z 	D	4.464666	4.464666	62.106500	62.106500	4.464666	4.464666	62.106500	0.000000	0.250000	0.250000	0.250000	0.250000	74.302842	
507000	-45.025655	353	2	0	'0 0 1 0 0 0 1 0 	D	0.573325	0.573325	5.823675	0.573325	0.573325	0.573325	5.823675	0.573325	0.250000	0.250000	0.250000	0.250000	59.396478	
508000	-51.126869	45	2	2	'Z 0 1 Z 0 0 1 0 	D	0.000000	2.420679	68.955410	0.000000	2.420679	2.420679	68.955410	2.420679	0.250000	0.250000	0.250000	0.250000	52.464019	
509000	-49.003594	468	2	2	'0 0 1 Z 0 0 1 Z 	D	5.897193	5.897193	86.865951	0.000000	5.897193	5.897193	86.865951	0.000000	0.250000	0.250000	0.250000	0.250000	63.505483	
510000	-47.615618	448	2	1	'0 0 1 1 0 0 1 Z 	D	1.323859	1.323859	45.266928	45.266928	1.323859	1.323859	45.266928	0.000000	0.250000	0.250000	0.250000	0.250000	73.964493	
511000	-48.600855	885	2	1	'0 0 1 0 0 0 1 Z 	D	3.035781	3.035781	41.613482	3.035781	3.035781	3.035781	41.613482	0.000000	0.250000	0.250000	0.250000	0.250000	56.266051	
512000	-49.333346	155	1	1	'0 0 0 0 0 0 0 Z 	D	0.106547	0.106547	0.106547	0.106547	0.106547	0.106547	0.106547	0.000000	0.422257	0.256072	0.227757	0.093914	20.741193	
513000	-49.517498	371	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.686587	0.686587	0.686587	0.686587	0.686587	0.686587	0.686587	0.250019	0.249998	0.249998	0.249985	11.748288	
514000	-47.813461	251	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.136562	0.136562	0.136562	0.136562	0.136562	0.136562	0.136562	0.269798	0.291721	0.236143	0.202339	29.290990	
515000	-49.079967	788	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.436289	0.436289	0.436289	0.436289	0.436289	0.436289	0.000000	0.255313	0.250016	0.250020	0.244651	10.731715	
516000	-47.272452	363	1	2	'0 0 0 0 0 Z 0 Z 	D	0.058389	0.058389	0.058389	0.058389	0.058389	0.000000	0.058389	0.000000	0.376523	0.448087	0.022655	0.152734	29.003901	
517000	-48.893443	815	1	3	'0 0 0 Z 0 0 Z Z 	D	0.084252	0.084252	0.084252	0.000000	0.084252	0.084252	0.000000	0.000000	0.490760	0.081691	0.427549	0.000000	24.867354	
518000	-46.308030	455	1	3	'0 0 0 0 0 Z Z Z 	D	0.048090	0.048090	0.048090	0.048090	0.048090	0.000000	0.000000	0.000000	0.447963	0.527484	0.024553	0.000000	13.895635	
519000	-49.374907	421	1	2	'0 0 0 0 0 Z 0 Z 	D	0.081556	0.081556	0.081556	0.081556	0.081556	0.000000	0.081556	0.000000	0.296799	0.370195	0.096944	0.236063	15.975181	
520000	-47.944171	868	1	1	'0 0 0 0 0 0 0 Z 	D	0.060811	0.060811	0.060811	0.060811	0.060811	0.060811	0.060811	0.000000	0.415779	0.264180	0.220679	0.099363	24.424866	
521000	-48.874556	114	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.073359	0.073359	0.073359	0.073359	0.073359	0.073359	0.073359	0.168174	0.430769	0.206171	0.194886	7.283230	
522000	-48.485157	534	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.298577	0.298577	0.298577	0.298577	0.298577	0.298577	0.000000	0.251983	0.250238	0.250036	0.247743	1.260477	
523000	-47.838151	869	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.081564	0.081564	0.081564	0.081564	0.081564	0.081564	0.000000	0.216992	0.359424	0.245272	0.178312	1.911613	
524000	-47.970602	342	1	1	'0 0 0 0 Z 0 0 0 	D	0.052914	0.052914	0.052914	0.052914	0.000000	0.052914	0.052914	0.052914	0.585400	0.328009	0.006077	0.080514	0.607546	
525000	-47.791240	16	1	1	'0 0 0 0 0 0 0 Z 	D	0.028206	0.028206	0.028206	0.028206	0.028206	0.028206	0.028206	0.000000	0.433770	0.298850	0.172338	0.095041	2.476982	
526000	-47.703571	122	1	3	'0 0 0 0 0 Z Z Z 	D	0.091629	0.091629	0.091629	0.091629	0.091629	0.000000	0.000000	0.000000	0.349278	0.512365	0.138357	0.000000	1.980732	
527000	-48.068527	738	1	4	'0 0 Z 0 0 Z Z Z 	D	0.054677	0.054677	0.000000	0.054677	0.054677	0.000000	0.000000	0.000000	0.928818	0.000000	0.071182	0.000000	9.631861	
528000	-50.596869	911	1	2	'0 0 0 Z 0 0 Z 0 	D	0.028595	0.028595	0.028595	0.000000	0.028595	0.028595	0.000000	0.028595	0.610243	0.030018	0.312284	0.047454	6.614406	
529000	-49.014841	167	1	3	'0 0 0 0 Z Z 0 Z 	D	0.033188	0.033188	0.033188	0.033188	0.000000	0.000000	0.033188	0.000000	0.347905	0.476430	0.000000	0.175665	0.573999	
530000	-47.895035	396	1	1	'0 0 0 0 0 0 0 Z 	D	0.052219	0.052219	0.052219	0.052219	0.052219	0.052219	0.052219	0.000000	0.456512	0.285419	0.175435	0.082633	0.076860	
531000	-49.450375	677	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.242895	0.000000	0.242895	0.242895	0.242895	0.242895	0.242895	0.323560	0.169294	0.285774	0.221371	2.041338	
532000	-47.733747	761	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.075289	0.075289	0.075289	0.075289	0.075289	0.075289	0.075289	0.162234	0.383727	0.203327	0.250711	0.485584	
533000	-50.274392	353	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.530310	0.530310	0.530310	0.530310	0.530310	0.530310	0.000000	0.251134	0.250002	0.250001	0.248863	4.147899	
534000	-48.529547	414	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.168048	0.000000	0.000000	0.168048	0.168048	0.168048	0.000000	0.587967	0.000000	0.412033	0.000000	0.214247	
535000	-48.587792	414	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.179364	0.000000	0.000000	0.179364	0.179364	0.179364	0.000000	0.600218	0.000000	0.399782	0.000000	1.107125	
536000	-49.563996	330	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.226035	0.226035	0.226035	0.226035	0.226035	0.226035	0.226035	0.279438	0.248013	0.246632	0.225917	0.780338	
537000	-48.123991	605	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.144113	0.000000	0.144113	0.144113	0.144113	0.144113	0.144113	0.378700	0.103167	0.319536	0.198597	0.435334	
538000	-48.279187	381	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.122821	0.000000	0.000000	0.122821	0.122821	0.122821	0.122821	0.507915	0.000000	0.369568	0.122518	3.256966	
539000	-47.666548	267	1	0	'0 0 0 0 0 0 0 0 	I	0.035669	0.035669	0.035669	0.035669	0.035669	0.035669	0.035669	0.035669	0.410075	0.299628	0.167737	0.122560	0.211068	
540000	-47.822440	960	1	3	'0 0 0 0 Z Z 0 Z 	D	0.039307	0.039307	0.039307	0.039307	0.000000	0.000000	0.039307	0.000000	0.331671	0.491635	0.000000	0.176694	3.411513	
541000	-50.073170	451	1	1	'0 0 0 0 0 Z 0 0 	D	0.113519	0.113519	0.113519	0.113519	0.113519	0.000000	0.113519	0.113519	0.331671	0.351860	0.113661	0.202808	0.461482	
542000	-48.173656	183	1	1	'0 0 0 0 0 Z 0 0 	D	0.049817	0.049817	0.049817	0.049817	0.049817	0.000000	0.049817	0.049817	0.343440	0.443958	0.028460	0.184142	3.460708	
543000	-45.983533	745	1	2	'0 0 0 0 0 Z 0 Z 	D	0.059428	0.059428	0.059428	0.059428	0.059428	0.000000	0.059428	0.000000	0.426926	0.435560	0.016035	0.121480	0.129934	
544000	-48.876280	842	1	1	'0 0 0 0 0 Z 0 0 	D	0.028218	0.028218	0.028218	0.028218	0.028218	0.000000	0.028218	0.028218	0.329392	0.497161	0.008893	0.164554	4.556991	
545000	-47.186704	205	1	1	'0 0 0 0 0 Z 0 0 	D	0.068540	0.068540	0.068540	0.068540	0.068540	0.000000	0.068540	0.068540	0.375679	0.419119	0.037755	0.167447	4.412117	
546000	-49.055425	252	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.168260	0.168260	0.168260	0.168260	0.168260	0.168260	0.168260	0.276434	0.260848	0.243922	0.218796	12.638360	
547000	-49.686336	267	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.205286	0.000000	0.000000	0.205286	0.205286	0.205286	0.205286	0.543720	0.000000	0.349622	0.106658	12.999853	
548000	-48.207956	852	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.098630	0.000000	0.000000	0.098630	0.098630	0.098630	0.098630	0.477650	0.000000	0.387446	0.134905	5.177851	
549000	-49.051688	619	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.104551	0.000000	0.000000	0.000000	0.104551	0.104551	0.104551	1.000000	0.000000	0.000000	0.000000	1.034221	
550000	-48.280907	642	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.088308	0.088308	0.088308	0.088308	0.088308	0.088308	0.088308	0.192343	0.367057	0.211829	0.228770	0.884397	
551000	-49.417301	215	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.189754	0.000000	0.189754	0.189754	0.189754	0.189754	0.189754	0.346854	0.133959	0.304967	0.214221	1.771113	
552000	-48.954649	292	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.194586	0.194586	0.194586	0.194586	0.194586	0.194586	0.000000	0.272795	0.261847	0.251217	0.214141	1.004048	
553000	-49.077955	554	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.089749	0.000000	0.089749	0.089749	0.089749	0.089749	0.089749	0.348980	0.078115	0.359065	0.213841	3.589373	
554000	-49.426729	983	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.133574	0.000000	0.000000	0.133574	0.133574	0.133574	0.000000	0.610895	0.000000	0.389105	0.000000	0.512653	
555000	-47.797227	888	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.114107	0.000000	0.000000	0.114107	0.114107	0.114107	0.000000	0.559689	0.000000	0.440311	0.000000	12.578694	
556000	-50.750321	211	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.242316	0.000000	0.000000	0.242316	0.242316	0.242316	0.000000	0.668713	0.000000	0.331287	0.000000	18.589097	
557000	-48.857089	320	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.191297	0.191297	0.191297	0.191297	0.191297	0.191297	0.000000	0.293729	0.256631	0.252650	0.196989	4.773430	
558000	-48.026199	635	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.117304	0.117304	0.117304	0.117304	0.117304	0.117304	0.000000	0.190293	0.309745	0.230560	0.269401	0.108385	
559000	-50.189071	930	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.092790	0.092790	0.092790	0.092790	0.092790	0.092790	0.000000	0.161515	0.387528	0.207827	0.243131	0.213996	
560000	-47.432177	788	1	3	'0 0 0 0 Z Z 0 Z 	D	0.122778	0.122778	0.122778	0.122778	0.000000	0.000000	0.122778	0.000000	0.214035	0.423240	0.000000	0.362725	5.060779	
561000	-47.652436	831	1	2	'0 0 0 Z 0 0 Z 0 	D	0.031491	0.031491	0.031491	0.000000	0.031491	0.031491	0.000000	0.031491	0.594131	0.033206	0.319358	0.053305	9.722552	
562000	-50.186646	286	1	1	'0 0 Z 0 0 0 0 0 	D	0.043934	0.043934	0.000000	0.043934	0.043934	0.043934	0.043934	0.043934	0.645992	0.005218	0.274811	0.073980	27.234712	
563000	-47.623273	230	1	2	'0 0 0 0 0 Z 0 Z 	D	0.041000	0.041000	0.041000	0.041000	0.041000	0.000000	0.041000	0.000000	0.305926	0.479621	0.015833	0.198621	25.455582	
564000	-47.121180	280	1	3	'0 0 0 0 0 Z Z Z 	D	0.063298	0.063298	0.063298	0.063298	0.063298	0.000000	0.000000	0.000000	0.498189	0.474278	0.027532	0.000000	10.984763	
565000	-47.649331	125	1	2	'0 0 0 0 0 Z 0 Z 	D	0.063068	0.063068	0.063068	0.063068	0.063068	0.000000	0.063068	0.000000	0.335815	0.417353	0.049310	0.197522	5.650685	
566000	-47.279426	162	1	2	'0 0 0 0 0 0 Z Z 	D	0.046598	0.046598	0.046598	0.046598	0.046598	0.046598	0.000000	0.000000	0.449052	0.340344	0.210604	0.000000	1.721873	
567000	-47.833628	262	1	1	'0 0 Z 0 0 0 0 0 	D	0.033863	0.033863	0.000000	0.033863	0.033863	0.033863	0.033863	0.033863	0.681084	0.004255	0.255345	0.059316	9.423095	
568000	-46.895715	546	1	3	'0 0 0 0 0 Z Z Z 	D	0.059956	0.059956	0.059956	0.059956	0.059956	0.000000	0.000000	0.000000	0.400648	0.545145	0.054207	0.000000	1.193671	
569000	-48.452550	917	1	1	'0 0 0 0 0 Z 0 0 	D	0.108228	0.108228	0.108228	0.108228	0.108228	0.000000	0.108228	0.108228	0.348022	0.381767	0.073636	0.196574	2.045283	
570000	-49.452062	766	1	1	'0 0 0 0 0 Z 0 0 	D	0.036329	0.036329	0.036329	0.036329	0.036329	0.000000	0.036329	0.036329	0.312024	0.476323	0.008518	0.203135	6.613845	
571000	-48.353297	440	1	1	'0 0 0 0 0 0 Z 0 	D	0.052043	0.052043	0.052043	0.052043	0.052043	0.052043	0.000000	0.052043	0.561855	0.309675	0.115395	0.013075	4.614135	
572000	-47.022303	722	1	1	'0 0 0 0 0 Z 0 0 	D	0.047836	0.047836	0.047836	0.047836	0.047836	0.000000	0.047836	0.047836	0.358271	0.438430	0.025307	0.177993	21.412420	
573000	-46.658230	468	1	3	'0 0 0 0 Z Z 0 Z 	D	0.044941	0.044941	0.044941	0.044941	0.000000	0.000000	0.044941	0.000000	0.384929	0.465970	0.000000	0.149101	7.940711	
574000	-47.657030	283	1	0	'0 0 0 0 0 0 0 0 	I	0.046362	0.046362	0.046362	0.046362	0.046362	0.046362	0.046362	0.046362	0.443055	0.289328	0.161895	0.105722	0.114949	
575000	-48.376900	579	1	2	'0 0 0 0 0 Z 0 Z 	D	0.042727	0.042727	0.042727	0.042727	0.042727	0.000000	0.042727	0.000000	0.393462	0.483192	0.010900	0.112446	3.900228	
576000	-47.787516	761	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.112380	0.112380	0.112380	0.112380	0.112380	0.112380	0.000000	0.255053	0.292709	0.249753	0.202486	0.253019	
577000	-47.965556	28	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.122631	0.122631	0.122631	0.122631	0.122631	0.122631	0.122631	0.294253	0.263291	0.241769	0.200687	0.139784	
578000	-48.574282	599	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.119647	0.000000	0.000000	0.119647	0.119647	0.119647	0.119647	0.442852	0.000000	0.402823	0.154325	5.312421	
579000	-51.503149	508	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.233423	0.000000	0.233423	0.233423	0.233423	0.233423	0.233423	0.354259	0.135552	0.300983	0.209206	1.075720	
580000	-49.900349	371	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.303804	0.303804	0.303804	0.303804	0.303804	0.303804	0.303804	0.251785	0.250007	0.249686	0.248522	0.514571	
581000	-47.973556	266	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.117639	0.117639	0.117639	0.117639	0.117639	0.117639	0.117639	0.261326	0.280651	0.235438	0.222585	0.560372	
582000	-48.970527	166	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.109844	0.000000	0.000000	0.109844	0.109844	0.109844	0.000000	0.582907	0.000000	0.417093	0.000000	3.830848	
583000	-48.213961	901	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.083271	0.000000	0.083271	0.083271	0.083271	0.083271	0.083271	0.368773	0.051114	0.382230	0.197883	7.344999	
584000	-47.868013	540	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.132578	0.132578	0.132578	0.132578	0.132578	0.132578	0.132578	0.232102	0.307396	0.233258	0.227244	0.284196	
585000	-49.046008	92	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.152545	0.000000	0.000000	0.152545	0.152545	0.152545	0.000000	0.585852	0.000000	0.414148	0.000000	2.223329	
586000	-49.449224	656	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.106185	0.000000	0.000000	0.106185	0.106185	0.106185	0.000000	0.507417	0.000000	0.492583	0.000000	4.670648	
587000	-47.802250	794	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.117219	0.117219	0.117219	0.117219	0.117219	0.117219	0.117219	0.258421	0.266766	0.240550	0.234263	1.736129	
588000	-48.933042	919	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.141329	0.141329	0.141329	0.141329	0.141329	0.141329	0.141329	0.242119	0.269454	0.240791	0.247636	1.146580	
589000	-47.479930	498	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.118736	0.118736	0.118736	0.118736	0.118736	0.118736	0.118736	0.244964	0.279508	0.237785	0.237743	9.364685	
590000	-49.053561	804	2	2	'0 1 1 Z 1 1 Z 0 	D	0.039384	0.101561	0.101561	0.000000	0.101561	0.101561	0.000000	0.039384	0.483155	0.213351	0.269912	0.033582	0.108814	
591000	-49.440651	733	1	2	'0 0 0 0 0 Z 0 Z 	D	0.039496	0.039496	0.039496	0.039496	0.039496	0.000000	0.039496	0.000000	0.299071	0.534540	0.005877	0.160512	0.090082	
592000	-48.113645	111	1	1	'0 0 0 0 0 0 Z 0 	D	0.038746	0.038746	0.038746	0.038746	0.038746	0.038746	0.000000	0.038746	0.540084	0.346152	0.103082	0.010682	7.142728	
593000	-49.445487	265	1	3	'0 0 0 Z 0 0 Z Z 	D	0.043810	0.043810	0.043810	0.000000	0.043810	0.043810	0.000000	0.000000	0.560315	0.068185	0.371500	0.000000	12.481965	
594000	-51.489894	67	1	3	'0 0 Z 0 Z Z 0 0 	D	0.136820	0.136820	0.000000	0.136820	0.000000	0.000000	0.136820	0.136820	1.000000	0.000000	0.000000	0.000000	1.064314	
595000	-48.133198	451	1	2	'0 0 Z 0 0 Z 0 0 	D	0.051781	0.051781	0.000000	0.051781	0.051781	0.000000	0.051781	0.051781	0.847984	0.009404	0.045169	0.097443	0.265955	
596000	-46.892883	202	1	1	'0 0 0 0 0 0 0 Z 	D	0.045973	0.045973	0.045973	0.045973	0.045973	0.045973	0.045973	0.000000	0.451575	0.280946	0.182458	0.085021	0.014928	
597000	-49.254011	271	1	1	'0 0 0 0 0 0 0 Z 	D	0.117803	0.117803	0.117803	0.117803	0.117803	0.117803	0.117803	0.000000	0.307333	0.263994	0.248867	0.179806	10.733125	
598000	-47.338111	955	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.097839	0.097839	0.097839	0.097839	0.097839	0.097839	0.000000	0.220593	0.345998	0.237736	0.195673	4.954318	
599000	-47.686211	372	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.142152	0.142152	0.142152	0.142152	0.142152	0.142152	0.142152	0.249244	0.275032	0.237712	0.238012	10.474039	
600000	-47.315051	468	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.087954	0.087954	0.087954	0.087954	0.087954	0.087954	0.087954	0.222471	0.347010	0.214415	0.216103	18.005556	
601000	-48.758250	34	1	3	'0 0 Z 0 Z Z 0 0 	D	0.035264	0.035264	0.000000	0.035264	0.000000	0.000000	0.035264	0.035264	1.000000	0.000000	0.000000	0.000000	19.236049	
602000	-47.496246	414	1	3	'0 0 0 0 0 Z Z Z 	D	0.060948	0.060948	0.060948	0.060948	0.060948	0.000000	0.000000	0.000000	0.400576	0.579988	0.019435	0.000000	0.501006	
603000	-46.596825	696	1	2	'0 0 0 0 0 Z 0 Z 	D	0.034612	0.034612	0.034612	0.034612	0.034612	0.000000	0.034612	0.000000	0.312968	0.492595	0.013056	0.181381	0.242024	
604000	-47.712993	138	1	0	'0 0 0 0 0 0 0 0 	I	0.043020	0.043020	0.043020	0.043020	0.043020	0.043020	0.043020	0.043020	0.414956	0.268199	0.192455	0.124390	8.420635	
605000	-48.420823	955	1	3	'0 0 0 0 0 Z Z Z 	D	0.028745	0.028745	0.028745	0.028745	0.028745	0.000000	0.000000	0.000000	0.390677	0.604194	0.005130	0.000000	0.234695	
606000	-48.847258	149	1	1	'0 0 0 0 0 Z 0 0 	D	0.045421	0.045421	0.045421	0.045421	0.045421	0.000000	0.045421	0.045421	0.424263	0.429448	0.023927	0.122362	9.302212	
607000	-48.528402	404	1	1	'0 0 0 0 0 Z 0 0 	D	0.063482	0.063482	0.063482	0.063482	0.063482	0.000000	0.063482	0.063482	0.340232	0.392531	0.069580	0.197657	20.564616	
608000	-47.913756	455	1	3	'0 0 0 Z 0 0 Z Z 	D	0.037970	0.037970	0.037970	0.000000	0.037970	0.037970	0.000000	0.000000	0.589687	0.047864	0.362449	0.000000	12.316171	
609000	-47.731279	15	1	4	'0 0 Z 0 0 Z Z Z 	D	0.030856	0.030856	0.000000	0.030856	0.030856	0.000000	0.000000	0.000000	0.956860	0.000000	0.043140	0.000000	38.906084	
610000	-47.218874	761	1	0	'0 0 0 0 0 0 0 0 	I	0.042997	0.042997	0.042997	0.042997	0.042997	0.042997	0.042997	0.042997	0.426522	0.293878	0.165540	0.114059	42.402903	
611000	-49.728393	871	1	1	'0 0 Z 0 0 0 0 0 	D	0.121860	0.121860	0.000000	0.121860	0.121860	0.121860	0.121860	0.121860	0.337828	0.118698	0.329798	0.213677	72.943672	
612000	-46.660446	788	1	0	'0 0 0 0 0 0 0 0 	I	0.120850	0.120850	0.120850	0.120850	0.120850	0.120850	0.120850	0.120850	0.295615	0.247438	0.248743	0.208205	62.533789	
613000	-46.114305	788	1	4	'0 0 Z 0 0 Z Z Z 	D	0.177240	0.177240	0.000000	0.177240	0.177240	0.000000	0.000000	0.000000	0.521474	0.000000	0.478526	0.000000	70.150817	
614000	-49.052702	84	1	1	'0 0 0 0 0 Z 0 0 	D	0.047003	0.047003	0.047003	0.047003	0.047003	0.000000	0.047003	0.047003	0.336298	0.449737	0.031774	0.182190	56.993130	
615000	-48.824274	871	1	4	'0 0 Z 0 0 Z Z Z 	D	0.088571	0.088571	0.000000	0.088571	0.088571	0.000000	0.000000	0.000000	0.726195	0.000000	0.273805	0.000000	63.293055	
616000	-49.141933	773	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.072494	0.072494	0.072494	0.072494	0.072494	0.072494	0.072494	0.152870	0.384863	0.205573	0.256694	70.261593	
617000	-48.038491	939	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.088799	0.088799	0.088799	0.088799	0.088799	0.088799	0.000000	0.177362	0.377940	0.220536	0.224162	40.909485	
618000	-48.813512	307	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.182268	0.182268	0.182268	0.182268	0.182268	0.182268	0.182268	0.274275	0.252694	0.245043	0.227988	45.899071	
619000	-49.707236	9	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.279857	0.279857	0.279857	0.279857	0.279857	0.279857	0.000000	0.265549	0.251078	0.250384	0.232988	35.441670	
620000	-49.091592	165	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.281379	0.281379	0.281379	0.281379	0.281379	0.281379	0.281379	0.251825	0.249929	0.249720	0.248526	34.194902	
621000	-49.322937	992	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.244447	0.000000	0.244447	0.244447	0.244447	0.244447	0.244447	0.335645	0.143577	0.301938	0.218841	22.436351	
622000	-50.529346	732	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.049002	0.000000	0.049002	0.049002	0.049002	0.049002	0.049002	0.303946	0.034296	0.435013	0.226745	17.984343	
623000	-48.934091	992	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.264304	0.264304	0.264304	0.264304	0.264304	0.264304	0.264304	0.249048	0.254788	0.247254	0.248909	1.061303	
624000	-48.667603	959	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.135251	0.000000	0.000000	0.135251	0.135251	0.135251	0.000000	0.562001	0.000000	0.437999	0.000000	8.894832	
625000	-47.440079	468	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.092232	0.000000	0.000000	0.092232	0.092232	0.092232	0.092232	0.483050	0.000000	0.390058	0.126892	1.085770	
626000	-49.078415	823	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.147340	0.000000	0.147340	0.147340	0.147340	0.147340	0.147340	0.414173	0.059455	0.347180	0.179192	11.153567	
