Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=0_LA1=2.txt
Log File Name:                   LL1=0_LA1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2066367834
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=0_LA1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
525000	-60.780631	721	1	1	'0 Z 0 0 0 0 0 0 	D	0.215175	0.000000	0.215175	0.215175	0.215175	0.215175	0.215175	0.215175	0.279158	0.248687	0.245160	0.226996	12.114474	
526000	-59.696113	884	1	1	'0 Z 0 0 0 0 0 0 	D	0.146249	0.000000	0.146249	0.146249	0.146249	0.146249	0.146249	0.146249	0.256927	0.264730	0.238581	0.239762	18.150736	
527000	-60.004301	94	1	1	'0 Z 0 0 0 0 0 0 	D	0.166474	0.000000	0.166474	0.166474	0.166474	0.166474	0.166474	0.166474	0.268921	0.251779	0.244993	0.234307	2.189696	
528000	-63.368786	37	1	1	'0 Z 0 0 0 0 0 0 	D	48.306004	0.000000	48.306004	48.306004	48.306004	48.306004	48.306004	48.306004	0.250000	0.250000	0.250000	0.250000	43.926391	
529000	-63.368786	105	1	1	'0 Z 0 0 0 0 0 0 	D	20.239306	0.000000	20.239306	20.239306	20.239306	20.239306	20.239306	20.239306	0.250000	0.250000	0.250000	0.250000	44.613480	
530000	-63.368786	456	1	1	'0 Z 0 0 0 0 0 0 	D	7.449661	0.000000	7.449661	7.449661	7.449661	7.449661	7.449661	7.449661	0.250000	0.250000	0.250000	0.250000	47.489533	
531000	-63.370309	503	1	1	'0 Z 0 0 0 0 0 0 	D	68.296696	0.000000	68.296696	68.296696	68.296696	68.296696	68.296696	68.296696	0.250000	0.250000	0.250000	0.250000	76.219470	
532000	-63.368786	903	1	1	'0 Z 0 0 0 0 0 0 	D	52.949969	0.000000	52.949969	52.949969	52.949969	52.949969	52.949969	52.949969	0.250000	0.250000	0.250000	0.250000	91.512249	
533000	-61.180716	405	1	1	'0 Z 0 0 0 0 0 0 	D	0.433263	0.000000	0.433263	0.433263	0.433263	0.433263	0.433263	0.433263	0.250525	0.249947	0.249941	0.249586	70.217960	
534000	-63.368794	534	1	1	'0 Z 0 0 0 0 0 0 	D	76.123905	0.000000	76.123905	76.123905	76.123905	76.123905	76.123905	76.123905	0.250000	0.250000	0.250000	0.250000	59.005135	
535000	-63.368786	815	1	1	'0 Z 0 0 0 0 0 0 	D	61.091605	0.000000	61.091605	61.091605	61.091605	61.091605	61.091605	61.091605	0.250000	0.250000	0.250000	0.250000	51.352916	
536000	-63.369101	212	1	1	'0 Z 0 0 0 0 0 0 	D	2.571420	0.000000	2.571420	2.571420	2.571420	2.571420	2.571420	2.571420	0.250000	0.250000	0.250000	0.250000	55.043590	
537000	-63.368786	560	1	1	'0 Z 0 0 0 0 0 0 	D	95.142829	0.000000	95.142829	95.142829	95.142829	95.142829	95.142829	95.142829	0.250000	0.250000	0.250000	0.250000	60.475584	
538000	-63.368786	31	1	1	'0 Z 0 0 0 0 0 0 	D	55.753313	0.000000	55.753313	55.753313	55.753313	55.753313	55.753313	55.753313	0.250000	0.250000	0.250000	0.250000	62.350675	
539000	-63.391911	448	1	1	'0 Z 0 0 0 0 0 0 	D	22.783462	0.000000	22.783462	22.783462	22.783462	22.783462	22.783462	22.783462	0.250000	0.250000	0.250000	0.250000	47.573702	
540000	-60.662898	149	1	1	'0 Z 0 0 0 0 0 0 	D	0.180892	0.000000	0.180892	0.180892	0.180892	0.180892	0.180892	0.180892	0.279687	0.248415	0.245396	0.226502	39.011053	
541000	-63.369498	353	1	1	'0 Z 0 0 0 0 0 0 	D	55.573033	0.000000	55.573033	55.573033	55.573033	55.573033	55.573033	55.573033	0.250000	0.250000	0.250000	0.250000	46.058547	
542000	-63.368786	169	1	1	'0 Z 0 0 0 0 0 0 	D	30.010646	0.000000	30.010646	30.010646	30.010646	30.010646	30.010646	30.010646	0.250000	0.250000	0.250000	0.250000	46.692841	
543000	-63.368786	909	1	1	'0 Z 0 0 0 0 0 0 	D	7.192251	0.000000	7.192251	7.192251	7.192251	7.192251	7.192251	7.192251	0.250000	0.250000	0.250000	0.250000	62.582268	
544000	-59.514584	654	2	1	'1 Z 1 0 0 1 1 1 	D	77.870134	0.000000	77.870134	16.913274	16.913274	77.870134	77.870134	77.870134	0.250000	0.250000	0.250000	0.250000	51.614010	
545000	-63.368786	475	1	1	'0 Z 0 0 0 0 0 0 	D	21.123314	0.000000	21.123314	21.123314	21.123314	21.123314	21.123314	21.123314	0.250000	0.250000	0.250000	0.250000	34.615806	
546000	-59.548646	914	2	0	'1 0 1 0 1 1 0 1 	D	83.738853	6.962354	83.738853	6.962354	83.738853	83.738853	6.962354	83.738853	0.250000	0.250000	0.250000	0.250000	49.050474	
547000	-63.368786	620	1	1	'0 Z 0 0 0 0 0 0 	D	58.953817	0.000000	58.953817	58.953817	58.953817	58.953817	58.953817	58.953817	0.250000	0.250000	0.250000	0.250000	44.247354	
548000	-63.368786	823	1	1	'0 Z 0 0 0 0 0 0 	D	38.131292	0.000000	38.131292	38.131292	38.131292	38.131292	38.131292	38.131292	0.250000	0.250000	0.250000	0.250000	40.139940	
549000	-63.368786	644	1	1	'0 Z 0 0 0 0 0 0 	D	28.546134	0.000000	28.546134	28.546134	28.546134	28.546134	28.546134	28.546134	0.250000	0.250000	0.250000	0.250000	28.380634	
550000	-60.007427	876	1	1	'0 Z 0 0 0 0 0 0 	D	0.187671	0.000000	0.187671	0.187671	0.187671	0.187671	0.187671	0.187671	0.269991	0.250023	0.246013	0.233973	35.197869	
551000	-64.617090	121	1	3	'0 Z 0 0 Z Z 0 0 	D	0.328135	0.000000	0.328135	0.328135	0.000000	0.000000	0.328135	0.328135	0.564028	0.339863	0.000000	0.096109	40.151779	
552000	-63.382356	112	1	1	'0 Z 0 0 0 0 0 0 	D	17.692268	0.000000	17.692268	17.692268	17.692268	17.692268	17.692268	17.692268	0.250000	0.250000	0.250000	0.250000	54.600037	
553000	-59.960211	452	2	1	'1 Z 1 0 0 0 1 0 	D	48.716113	0.000000	48.716113	13.925823	13.925823	13.925823	48.716113	13.925823	0.250000	0.250000	0.250000	0.250000	52.835051	
554000	-63.368786	810	1	1	'0 Z 0 0 0 0 0 0 	D	68.679116	0.000000	68.679116	68.679116	68.679116	68.679116	68.679116	68.679116	0.250000	0.250000	0.250000	0.250000	56.066322	
555000	-63.369678	986	1	1	'0 Z 0 0 0 0 0 0 	D	2.660260	0.000000	2.660260	2.660260	2.660260	2.660260	2.660260	2.660260	0.250000	0.250000	0.250000	0.250000	52.923314	
556000	-63.368786	532	1	1	'0 Z 0 0 0 0 0 0 	D	14.723135	0.000000	14.723135	14.723135	14.723135	14.723135	14.723135	14.723135	0.250000	0.250000	0.250000	0.250000	49.800087	
557000	-63.646350	625	1	1	'0 Z 0 0 0 0 0 0 	D	10.534351	0.000000	10.534351	10.534351	10.534351	10.534351	10.534351	10.534351	0.250000	0.250000	0.250000	0.250000	34.745959	
558000	-63.388968	179	1	1	'0 Z 0 0 0 0 0 0 	D	13.280911	0.000000	13.280911	13.280911	13.280911	13.280911	13.280911	13.280911	0.250000	0.250000	0.250000	0.250000	22.636634	
559000	-60.352638	243	2	2	'0 Z 0 1 Z 0 0 0 	D	14.237730	0.000000	14.237730	1.835435	0.000000	14.237730	14.237730	14.237730	0.250000	0.250000	0.250000	0.250000	46.234236	
560000	-60.508014	876	2	2	'0 Z 0 1 Z 0 0 0 	D	9.643883	0.000000	9.643883	2.707097	0.000000	9.643883	9.643883	9.643883	0.250000	0.250000	0.250000	0.250000	43.780474	
561000	-60.100212	9	2	1	'0 1 0 1 0 1 0 Z 	D	47.786275	10.721890	47.786275	10.721890	47.786275	10.721890	47.786275	0.000000	0.250000	0.250000	0.250000	0.250000	55.249957	
562000	-60.306498	819	2	1	'0 1 0 1 Z 0 0 1 	D	50.893115	4.415218	50.893115	4.415218	0.000000	50.893115	50.893115	4.415218	0.250000	0.250000	0.250000	0.250000	57.175257	
563000	-60.297899	297	2	1	'0 1 0 Z 1 0 0 1 	D	51.124717	12.944432	51.124717	0.000000	12.944432	51.124717	51.124717	12.944432	0.250000	0.250000	0.250000	0.250000	61.569914	
564000	-64.807196	300	1	1	'0 0 0 Z 0 0 0 0 	D	8.891689	8.891689	8.891689	0.000000	8.891689	8.891689	8.891689	8.891689	0.250000	0.250000	0.250000	0.250000	63.048042	
565000	-64.807196	894	1	1	'0 0 0 Z 0 0 0 0 	D	15.322435	15.322435	15.322435	0.000000	15.322435	15.322435	15.322435	15.322435	0.250000	0.250000	0.250000	0.250000	80.067800	
566000	-64.807196	133	1	1	'0 0 0 Z 0 0 0 0 	D	35.095289	35.095289	35.095289	0.000000	35.095289	35.095289	35.095289	35.095289	0.250000	0.250000	0.250000	0.250000	70.075864	
567000	-64.807196	766	1	1	'0 0 0 Z 0 0 0 0 	D	21.981441	21.981441	21.981441	0.000000	21.981441	21.981441	21.981441	21.981441	0.250000	0.250000	0.250000	0.250000	73.921735	
568000	-64.807137	696	1	1	'0 0 0 Z 0 0 0 0 	D	2.078764	2.078764	2.078764	0.000000	2.078764	2.078764	2.078764	2.078764	0.250000	0.250000	0.250000	0.250000	70.591357	
569000	-64.807196	799	1	1	'0 0 0 Z 0 0 0 0 	D	31.243867	31.243867	31.243867	0.000000	31.243867	31.243867	31.243867	31.243867	0.250000	0.250000	0.250000	0.250000	84.364445	
570000	-60.610788	747	2	1	'1 0 1 Z 0 1 1 1 	D	100.000000	10.213373	100.000000	0.000000	10.213373	100.000000	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	92.776638	
571000	-64.797128	541	1	1	'0 0 0 Z 0 0 0 0 	D	0.758185	0.758185	0.758185	0.000000	0.758185	0.758185	0.758185	0.758185	0.250000	0.250003	0.249998	0.250000	96.137774	
572000	-61.036917	576	2	1	'1 1 1 Z 0 0 1 0 	D	41.088423	41.088423	41.088423	0.000000	95.051066	95.051066	41.088423	95.051066	0.250000	0.250000	0.250000	0.250000	98.856636	
573000	-61.267617	712	2	1	'0 1 0 Z 0 0 1 0 	D	20.110088	10.112091	20.110088	0.000000	20.110088	20.110088	10.112091	20.110088	0.250000	0.250000	0.250000	0.250000	89.029136	
574000	-64.807196	952	1	1	'0 0 0 Z 0 0 0 0 	D	29.108459	29.108459	29.108459	0.000000	29.108459	29.108459	29.108459	29.108459	0.250000	0.250000	0.250000	0.250000	96.603453	
575000	-60.600320	572	2	1	'1 Z 1 0 1 1 1 1 	D	88.772146	0.000000	88.772146	53.184326	88.772146	88.772146	88.772146	88.772146	0.250000	0.250000	0.250000	0.250000	78.547185	
576000	-63.368786	263	1	1	'0 Z 0 0 0 0 0 0 	D	9.554377	0.000000	9.554377	9.554377	9.554377	9.554377	9.554377	9.554377	0.250000	0.250000	0.250000	0.250000	86.798456	
577000	-63.368786	630	1	1	'0 Z 0 0 0 0 0 0 	D	56.767360	0.000000	56.767360	56.767360	56.767360	56.767360	56.767360	56.767360	0.250000	0.250000	0.250000	0.250000	89.366781	
578000	-63.368786	551	1	1	'0 Z 0 0 0 0 0 0 	D	20.724405	0.000000	20.724405	20.724405	20.724405	20.724405	20.724405	20.724405	0.250000	0.250000	0.250000	0.250000	79.426114	
579000	-63.368786	780	1	1	'0 Z 0 0 0 0 0 0 	D	45.201468	0.000000	45.201468	45.201468	45.201468	45.201468	45.201468	45.201468	0.250000	0.250000	0.250000	0.250000	75.122470	
580000	-63.368786	406	1	1	'0 Z 0 0 0 0 0 0 	D	6.288038	0.000000	6.288038	6.288038	6.288038	6.288038	6.288038	6.288038	0.250000	0.250000	0.250000	0.250000	54.146585	
581000	-63.378334	493	1	1	'0 Z 0 0 0 0 0 0 	D	3.014349	0.000000	3.014349	3.014349	3.014349	3.014349	3.014349	3.014349	0.250000	0.250000	0.250000	0.250000	53.300743	
582000	-60.661229	255	1	1	'0 Z 0 0 0 0 0 0 	D	0.133830	0.000000	0.133830	0.133830	0.133830	0.133830	0.133830	0.133830	0.262750	0.255981	0.242914	0.238355	32.248305	
583000	-63.368786	806	1	1	'0 Z 0 0 0 0 0 0 	D	12.125027	0.000000	12.125027	12.125027	12.125027	12.125027	12.125027	12.125027	0.250000	0.250000	0.250000	0.250000	31.058207	
584000	-63.368786	950	1	1	'0 Z 0 0 0 0 0 0 	D	40.208824	0.000000	40.208824	40.208824	40.208824	40.208824	40.208824	40.208824	0.250000	0.250000	0.250000	0.250000	60.409220	
585000	-61.102886	820	1	2	'0 Z 0 0 0 0 Z 0 	D	0.134630	0.000000	0.134630	0.134630	0.134630	0.134630	0.000000	0.134630	0.416887	0.272466	0.224890	0.085757	55.439675	
586000	-63.277489	313	1	1	'0 Z 0 0 0 0 0 0 	D	0.476795	0.000000	0.476795	0.476795	0.476795	0.476795	0.476795	0.476795	0.250107	0.249989	0.249988	0.249916	88.075797	
587000	-63.368786	176	1	1	'0 Z 0 0 0 0 0 0 	D	27.303115	0.000000	27.303115	27.303115	27.303115	27.303115	27.303115	27.303115	0.250000	0.250000	0.250000	0.250000	97.486009	
588000	-63.368786	138	1	1	'0 Z 0 0 0 0 0 0 	D	97.517820	0.000000	97.517820	97.517820	97.517820	97.517820	97.517820	97.517820	0.250000	0.250000	0.250000	0.250000	91.045495	
589000	-63.368786	252	1	1	'0 Z 0 0 0 0 0 0 	D	16.071587	0.000000	16.071587	16.071587	16.071587	16.071587	16.071587	16.071587	0.250000	0.250000	0.250000	0.250000	65.630042	
590000	-59.987939	25	1	1	'0 Z 0 0 0 0 0 0 	D	0.144992	0.000000	0.144992	0.144992	0.144992	0.144992	0.144992	0.144992	0.279985	0.257593	0.237924	0.224497	61.891293	
591000	-59.337687	661	2	1	'0 Z 0 1 0 1 1 0 	D	88.775484	0.000000	88.775484	18.731647	88.775484	18.731647	18.731647	88.775484	0.250000	0.250000	0.250000	0.250000	63.841780	
592000	-63.368786	532	1	1	'0 Z 0 0 0 0 0 0 	D	63.324695	0.000000	63.324695	63.324695	63.324695	63.324695	63.324695	63.324695	0.250000	0.250000	0.250000	0.250000	57.525036	
593000	-63.368786	318	1	1	'0 Z 0 0 0 0 0 0 	D	51.936709	0.000000	51.936709	51.936709	51.936709	51.936709	51.936709	51.936709	0.250000	0.250000	0.250000	0.250000	44.644225	
594000	-63.368780	412	1	1	'0 Z 0 0 0 0 0 0 	D	1.913734	0.000000	1.913734	1.913734	1.913734	1.913734	1.913734	1.913734	0.250000	0.250000	0.250000	0.250000	59.028007	
595000	-63.368786	743	1	1	'0 Z 0 0 0 0 0 0 	D	20.990049	0.000000	20.990049	20.990049	20.990049	20.990049	20.990049	20.990049	0.250000	0.250000	0.250000	0.250000	65.448666	
596000	-63.368786	152	1	1	'0 Z 0 0 0 0 0 0 	D	10.628945	0.000000	10.628945	10.628945	10.628945	10.628945	10.628945	10.628945	0.250000	0.250000	0.250000	0.250000	60.962477	
597000	-63.368786	71	1	1	'0 Z 0 0 0 0 0 0 	D	77.591477	0.000000	77.591477	77.591477	77.591477	77.591477	77.591477	77.591477	0.250000	0.250000	0.250000	0.250000	69.568358	
598000	-63.368786	441	1	1	'0 Z 0 0 0 0 0 0 	D	66.698461	0.000000	66.698461	66.698461	66.698461	66.698461	66.698461	66.698461	0.250000	0.250000	0.250000	0.250000	98.440143	
599000	-63.368786	205	1	1	'0 Z 0 0 0 0 0 0 	D	86.136039	0.000000	86.136039	86.136039	86.136039	86.136039	86.136039	86.136039	0.250000	0.250000	0.250000	0.250000	99.068062	
600000	-63.368786	555	1	1	'0 Z 0 0 0 0 0 0 	D	38.459217	0.000000	38.459217	38.459217	38.459217	38.459217	38.459217	38.459217	0.250000	0.250000	0.250000	0.250000	99.116921	
601000	-63.368786	72	1	1	'0 Z 0 0 0 0 0 0 	D	5.205680	0.000000	5.205680	5.205680	5.205680	5.205680	5.205680	5.205680	0.250000	0.250000	0.250000	0.250000	98.643915	
602000	-62.345159	611	2	2	'0 Z 0 0 1 Z 1 1 	D	15.152784	0.000000	15.152784	15.152784	100.000000	0.000000	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	99.469059	
603000	-59.711687	726	2	2	'0 0 Z 0 1 1 Z 1 	D	6.909456	6.909456	0.000000	6.909456	100.000000	100.000000	0.000000	100.000000	0.250000	0.250000	0.250000	0.250000	98.325779	
604000	-59.617530	53	2	0	'0 0 0 0 1 1 1 1 	D	14.716966	14.716966	14.716966	14.716966	100.000000	100.000000	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	82.252896	
605000	-60.484503	600	2	0	'0 0 0 0 1 0 1 1 	D	24.674240	24.674240	24.674240	24.674240	100.000000	24.674240	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	73.428432	
606000	-60.226090	496	2	1	'0 0 0 0 1 0 1 Z 	D	18.142566	18.142566	18.142566	18.142566	100.000000	18.142566	100.000000	0.000000	0.250000	0.250000	0.250000	0.250000	68.024002	
607000	-61.224956	600	2	2	'0 Z 0 0 1 Z 1 1 	D	19.510100	0.000000	19.510100	19.510100	100.000000	0.000000	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	62.143280	
608000	-63.368786	764	1	1	'0 Z 0 0 0 0 0 0 	D	21.901436	0.000000	21.901436	21.901436	21.901436	21.901436	21.901436	21.901436	0.250000	0.250000	0.250000	0.250000	59.638349	
609000	-63.368786	917	1	1	'0 Z 0 0 0 0 0 0 	D	29.942544	0.000000	29.942544	29.942544	29.942544	29.942544	29.942544	29.942544	0.250000	0.250000	0.250000	0.250000	68.814262	
610000	-60.688101	337	1	1	'0 Z 0 0 0 0 0 0 	D	0.152503	0.000000	0.152503	0.152503	0.152503	0.152503	0.152503	0.152503	0.275584	0.249546	0.245013	0.229857	54.190590	
611000	-63.368786	96	1	1	'0 Z 0 0 0 0 0 0 	D	23.464536	0.000000	23.464536	23.464536	23.464536	23.464536	23.464536	23.464536	0.250000	0.250000	0.250000	0.250000	52.226509	
612000	-63.368786	356	1	1	'0 Z 0 0 0 0 0 0 	D	30.543733	0.000000	30.543733	30.543733	30.543733	30.543733	30.543733	30.543733	0.250000	0.250000	0.250000	0.250000	58.111514	
613000	-63.368786	175	1	1	'0 Z 0 0 0 0 0 0 	D	45.733594	0.000000	45.733594	45.733594	45.733594	45.733594	45.733594	45.733594	0.250000	0.250000	0.250000	0.250000	53.954539	
614000	-60.430620	880	2	1	'0 1 0 Z 0 0 0 1 	D	100.000000	23.746227	100.000000	0.000000	100.000000	100.000000	100.000000	23.746227	0.250000	0.250000	0.250000	0.250000	49.746095	
615000	-63.375494	888	1	1	'0 Z 0 0 0 0 0 0 	D	4.811869	0.000000	4.811869	4.811869	4.811869	4.811869	4.811869	4.811869	0.250000	0.250000	0.250000	0.250000	55.898787	
616000	-63.368786	160	1	1	'0 Z 0 0 0 0 0 0 	D	41.601625	0.000000	41.601625	41.601625	41.601625	41.601625	41.601625	41.601625	0.250000	0.250000	0.250000	0.250000	58.030462	
617000	-63.368786	953	1	1	'0 Z 0 0 0 0 0 0 	D	78.499935	0.000000	78.499935	78.499935	78.499935	78.499935	78.499935	78.499935	0.250000	0.250000	0.250000	0.250000	43.862158	
618000	-63.368786	978	1	1	'0 Z 0 0 0 0 0 0 	D	27.008817	0.000000	27.008817	27.008817	27.008817	27.008817	27.008817	27.008817	0.250000	0.250000	0.250000	0.250000	56.140464	
619000	-62.018956	948	1	1	'0 Z 0 0 0 0 0 0 	D	0.363218	0.000000	0.363218	0.363218	0.363218	0.363218	0.363218	0.363218	0.255361	0.249497	0.249361	0.245782	57.804773	
620000	-63.363074	73	1	1	'0 Z 0 0 0 0 0 0 	D	1.368015	0.000000	1.368015	1.368015	1.368015	1.368015	1.368015	1.368015	0.250000	0.250000	0.250000	0.250000	51.976414	
621000	-63.368786	146	1	1	'0 Z 0 0 0 0 0 0 	D	33.799746	0.000000	33.799746	33.799746	33.799746	33.799746	33.799746	33.799746	0.250000	0.250000	0.250000	0.250000	49.162044	
622000	-63.368786	339	1	1	'0 Z 0 0 0 0 0 0 	D	34.853187	0.000000	34.853187	34.853187	34.853187	34.853187	34.853187	34.853187	0.250000	0.250000	0.250000	0.250000	20.828596	
623000	-63.368786	88	1	1	'0 Z 0 0 0 0 0 0 	D	8.151528	0.000000	8.151528	8.151528	8.151528	8.151528	8.151528	8.151528	0.250000	0.250000	0.250000	0.250000	30.263613	
624000	-63.997570	284	1	1	'0 Z 0 0 0 0 0 0 	D	0.982588	0.000000	0.982588	0.982588	0.982588	0.982588	0.982588	0.982588	0.250000	0.250000	0.250000	0.250000	31.771633	
625000	-63.369014	476	1	1	'0 Z 0 0 0 0 0 0 	D	6.627650	0.000000	6.627650	6.627650	6.627650	6.627650	6.627650	6.627650	0.250000	0.250000	0.250000	0.250000	43.080394	
626000	-62.181149	890	1	3	'0 Z 0 0 Z Z 0 0 	D	0.215518	0.000000	0.215518	0.215518	0.000000	0.000000	0.215518	0.215518	0.586318	0.329750	0.000000	0.083933	20.291115	
627000	-60.134930	442	1	1	'0 Z 0 0 0 0 0 0 	D	0.214223	0.000000	0.214223	0.214223	0.214223	0.214223	0.214223	0.214223	0.262272	0.250636	0.247101	0.239991	2.492463	
628000	-60.209454	81	1	1	'0 Z 0 0 0 0 0 0 	D	0.112598	0.000000	0.112598	0.112598	0.112598	0.112598	0.112598	0.112598	0.273581	0.301509	0.213300	0.211611	3.864902	
629000	-60.246597	142	1	1	'0 Z 0 0 0 0 0 0 	D	0.195204	0.000000	0.195204	0.195204	0.195204	0.195204	0.195204	0.195204	0.283239	0.249071	0.243991	0.223699	1.824988	
630000	-61.856983	406	1	1	'0 Z 0 0 0 0 0 0 	D	0.407270	0.000000	0.407270	0.407270	0.407270	0.407270	0.407270	0.407270	0.251762	0.249828	0.249798	0.248613	2.551930	
631000	-63.368786	522	1	1	'0 Z 0 0 0 0 0 0 	D	23.420442	0.000000	23.420442	23.420442	23.420442	23.420442	23.420442	23.420442	0.250000	0.250000	0.250000	0.250000	20.576327	
632000	-63.368786	824	1	1	'0 Z 0 0 0 0 0 0 	D	12.729916	0.000000	12.729916	12.729916	12.729916	12.729916	12.729916	12.729916	0.250000	0.250000	0.250000	0.250000	28.184941	
633000	-63.368786	494	1	1	'0 Z 0 0 0 0 0 0 	D	19.960991	0.000000	19.960991	19.960991	19.960991	19.960991	19.960991	19.960991	0.250000	0.250000	0.250000	0.250000	38.952851	
634000	-63.368793	628	1	1	'0 Z 0 0 0 0 0 0 	D	13.168379	0.000000	13.168379	13.168379	13.168379	13.168379	13.168379	13.168379	0.250000	0.250000	0.250000	0.250000	14.717627	
635000	-63.368786	754	1	1	'0 Z 0 0 0 0 0 0 	D	5.325718	0.000000	5.325718	5.325718	5.325718	5.325718	5.325718	5.325718	0.250000	0.250000	0.250000	0.250000	11.420068	
636000	-63.474474	544	1	1	'0 Z 0 0 0 0 0 0 	D	2.922317	0.000000	2.922317	2.922317	2.922317	2.922317	2.922317	2.922317	0.250000	0.250000	0.250000	0.250000	24.860488	
637000	-63.368786	987	1	1	'0 Z 0 0 0 0 0 0 	D	14.804209	0.000000	14.804209	14.804209	14.804209	14.804209	14.804209	14.804209	0.250000	0.250000	0.250000	0.250000	32.917738	
638000	-63.368786	339	1	1	'0 Z 0 0 0 0 0 0 	D	34.893852	0.000000	34.893852	34.893852	34.893852	34.893852	34.893852	34.893852	0.250000	0.250000	0.250000	0.250000	24.859688	
639000	-63.368786	606	1	1	'0 Z 0 0 0 0 0 0 	D	11.682417	0.000000	11.682417	11.682417	11.682417	11.682417	11.682417	11.682417	0.250000	0.250000	0.250000	0.250000	19.515130	
640000	-63.377161	250	1	1	'0 Z 0 0 0 0 0 0 	D	9.510588	0.000000	9.510588	9.510588	9.510588	9.510588	9.510588	9.510588	0.250000	0.250000	0.250000	0.250000	16.848452	
641000	-60.858163	701	1	2	'0 Z 0 0 Z 0 0 0 	D	0.183165	0.000000	0.183165	0.183165	0.000000	0.183165	0.183165	0.183165	0.433858	0.323275	0.073901	0.168966	19.119985	
642000	-63.368786	452	1	1	'0 Z 0 0 0 0 0 0 	D	8.183110	0.000000	8.183110	8.183110	8.183110	8.183110	8.183110	8.183110	0.250000	0.250000	0.250000	0.250000	19.793039	
643000	-59.447173	610	2	1	'0 Z 0 1 0 1 0 0 	D	33.793269	0.000000	33.793269	10.919197	33.793269	10.919197	33.793269	33.793269	0.250000	0.250000	0.250000	0.250000	33.728507	
644000	-59.711997	47	1	1	'0 Z 0 0 0 0 0 0 	D	0.203284	0.000000	0.203284	0.203284	0.203284	0.203284	0.203284	0.203284	0.295066	0.251078	0.240141	0.213715	29.809377	
645000	-63.376602	268	1	1	'0 Z 0 0 0 0 0 0 	D	12.896524	0.000000	12.896524	12.896524	12.896524	12.896524	12.896524	12.896524	0.250000	0.250000	0.250000	0.250000	22.245270	
646000	-59.482383	610	2	1	'0 Z 0 1 0 1 1 0 	D	13.863726	0.000000	13.863726	3.740857	13.863726	3.740857	3.740857	13.863726	0.250000	0.250000	0.250000	0.250000	10.388538	
647000	-61.419005	980	1	1	'0 Z 0 0 0 0 0 0 	D	0.220398	0.000000	0.220398	0.220398	0.220398	0.220398	0.220398	0.220398	0.279009	0.248144	0.245578	0.227269	7.178845	
648000	-63.515514	360	1	1	'0 Z 0 0 0 0 0 0 	D	2.033045	0.000000	2.033045	2.033045	2.033045	2.033045	2.033045	2.033045	0.250000	0.250000	0.250000	0.250000	6.692697	
649000	-61.754382	622	1	2	'0 Z 0 0 0 0 Z 0 	D	0.109950	0.000000	0.109950	0.109950	0.109950	0.109950	0.000000	0.109950	0.359703	0.471453	0.139993	0.028850	0.170952	
650000	-61.443911	519	1	2	'0 Z 0 0 0 0 Z 0 	D	0.159088	0.000000	0.159088	0.159088	0.159088	0.159088	0.000000	0.159088	0.370148	0.260790	0.242177	0.126885	0.634447	
651000	-63.370563	746	1	1	'0 Z 0 0 0 0 0 0 	D	2.815296	0.000000	2.815296	2.815296	2.815296	2.815296	2.815296	2.815296	0.250000	0.250000	0.250000	0.250000	2.906759	
652000	-63.368786	297	1	1	'0 Z 0 0 0 0 0 0 	D	5.670717	0.000000	5.670717	5.670717	5.670717	5.670717	5.670717	5.670717	0.250000	0.250000	0.250000	0.250000	7.269998	
653000	-60.187577	18	1	1	'0 Z 0 0 0 0 0 0 	D	0.231865	0.000000	0.231865	0.231865	0.231865	0.231865	0.231865	0.231865	0.264269	0.249115	0.247844	0.238772	0.191617	
654000	-62.712670	515	1	1	'0 Z 0 0 0 0 0 0 	D	0.429473	0.000000	0.429473	0.429473	0.429473	0.429473	0.429473	0.429473	0.250357	0.249964	0.249961	0.249718	4.103851	
