Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  Nep_55spp_Lid_loading_angle_1=0_both.txt
Log File Name:                   Nep_55spp_Lid_loading_angle_1=0_both.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2888450219
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   Nep_55spp_Lid_loading_angle_1=0_both.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
764000	-50.497489	324	2	1	'Z 0 0 0 1 1 1 0 	D	0.000000	0.139391	0.139391	0.139391	0.711385	0.711385	0.711385	0.139391	0.279453	0.235632	0.254507	0.230408	1.269408	
765000	-51.431801	654	2	2	'Z 0 0 Z 1 1 1 0 	D	0.000000	7.050819	7.050819	0.000000	31.736159	31.736159	31.736159	7.050819	0.250000	0.250000	0.250000	0.250000	19.795123	
766000	-50.160036	648	2	2	'Z 0 0 Z 1 1 1 1 	D	0.000000	3.593445	3.593445	0.000000	18.208978	18.208978	18.208978	18.208978	0.250000	0.250000	0.250000	0.250000	5.744432	
767000	-51.232481	749	2	2	'Z 0 0 Z 1 1 1 1 	D	0.000000	2.564403	2.564403	0.000000	6.853018	6.853018	6.853018	6.853018	0.250000	0.250000	0.250000	0.250000	6.179314	
768000	-51.043452	7	2	2	'Z 0 0 Z 1 1 1 1 	D	0.000000	4.467072	4.467072	0.000000	33.895823	33.895823	33.895823	33.895823	0.250000	0.250000	0.250000	0.250000	6.566936	
769000	-52.323447	279	2	3	'Z 0 0 Z 1 1 1 Z 	D	0.000000	1.588094	1.588094	0.000000	7.106789	7.106789	7.106789	0.000000	0.250000	0.250000	0.250000	0.250000	7.948559	
770000	-52.183520	989	2	2	'Z 0 0 Z 1 1 1 1 	D	0.000000	0.900387	0.900387	0.000000	1.964957	1.964957	1.964957	1.964957	0.250000	0.250000	0.250000	0.250000	10.865037	
771000	-49.706901	301	2	1	'Z 0 0 0 1 1 1 1 	D	0.000000	6.009238	6.009238	6.009238	37.737193	37.737193	37.737193	37.737193	0.250000	0.250000	0.250000	0.250000	19.075609	
772000	-50.294997	39	2	2	'Z 0 0 Z 1 1 1 1 	D	0.000000	5.892881	5.892881	0.000000	31.919261	31.919261	31.919261	31.919261	0.250000	0.250000	0.250000	0.250000	10.376793	
773000	-51.383064	608	2	2	'Z 0 0 Z 1 1 1 0 	D	0.000000	5.610175	5.610175	0.000000	22.599084	22.599084	22.599084	5.610175	0.250000	0.250000	0.250000	0.250000	21.829116	
774000	-51.358265	525	2	2	'Z 0 0 Z 1 1 1 0 	D	0.000000	10.453932	10.453932	0.000000	37.154411	37.154411	37.154411	10.453932	0.250000	0.250000	0.250000	0.250000	29.757327	
775000	-51.383289	67	2	1	'Z 0 0 0 1 1 1 0 	D	0.000000	3.725993	3.725993	3.725993	18.284022	18.284022	18.284022	3.725993	0.250000	0.250000	0.250000	0.250000	18.315199	
776000	-51.813651	555	2	2	'Z 0 0 Z 1 1 1 0 	D	0.000000	10.244543	10.244543	0.000000	54.561427	54.561427	54.561427	10.244543	0.250000	0.250000	0.250000	0.250000	28.885241	
777000	-51.816575	444	2	1	'Z 0 0 0 1 1 1 0 	D	0.000000	16.382834	16.382834	16.382834	87.245553	87.245553	87.245553	16.382834	0.250000	0.250000	0.250000	0.250000	26.725681	
778000	-51.817030	455	2	1	'Z 0 0 0 1 1 1 0 	D	0.000000	2.536739	2.536739	2.536739	11.507320	11.507320	11.507320	2.536739	0.250000	0.250000	0.250000	0.250000	17.684338	
779000	-56.572482	762	2	2	'Z 0 0 Z 0 1 1 0 	D	0.000000	7.914220	7.914220	0.000000	7.914220	42.063201	42.063201	7.914220	0.250000	0.250000	0.250000	0.250000	30.200504	
780000	-54.006606	82	2	3	'Z 1 1 Z 1 0 0 Z 	D	0.000000	0.115782	0.115782	0.000000	0.115782	0.902120	0.902120	0.000000	0.364869	0.227372	0.202388	0.205371	20.451744	
781000	-51.117425	117	2	1	'1 Z 0 0 0 0 0 0 	D	3.358255	0.000000	11.345587	11.345587	11.345587	11.345587	11.345587	11.345587	0.250000	0.250000	0.250000	0.250000	27.599122	
782000	-50.106555	931	2	0	'1 1 0 1 0 0 0 0 	D	0.902023	0.902023	3.968737	0.902023	3.968737	3.968737	3.968737	3.968737	0.250000	0.250000	0.250000	0.250000	19.732588	
783000	-54.389962	357	2	1	'Z 1 0 1 0 0 0 0 	D	0.000000	2.745926	6.622210	2.745926	6.622210	6.622210	6.622210	6.622210	0.250000	0.250000	0.250000	0.250000	31.101640	
784000	-49.888003	883	2	0	'1 1 0 1 0 0 0 0 	D	0.712069	0.712069	4.740601	0.712069	4.740601	4.740601	4.740601	4.740601	0.250000	0.250000	0.250000	0.250000	47.118301	
785000	-50.283921	227	2	2	'1 Z 0 1 Z 0 0 0 	D	20.862709	0.000000	66.300529	20.862709	0.000000	66.300529	66.300529	66.300529	0.250000	0.250000	0.250000	0.250000	42.500848	
786000	-51.047026	234	2	2	'1 Z 0 1 Z 0 0 0 	D	35.038776	0.000000	91.148304	35.038776	0.000000	91.148304	91.148304	91.148304	0.250000	0.250000	0.250000	0.250000	52.067867	
787000	-52.846425	207	2	1	'1 Z 0 1 0 0 0 0 	D	15.865321	0.000000	29.585019	15.865321	29.585019	29.585019	29.585019	29.585019	0.250000	0.250000	0.250000	0.250000	66.805623	
788000	-49.955197	11	2	2	'1 Z 0 1 1 Z 1 1 	D	2.500524	0.000000	9.706568	2.500524	2.500524	0.000000	2.500524	2.500524	0.250000	0.250000	0.250000	0.250000	65.812994	
789000	-51.242145	661	2	1	'1 Z 0 1 1 1 1 1 	D	10.361505	0.000000	36.630246	10.361505	10.361505	10.361505	10.361505	10.361505	0.250000	0.250000	0.250000	0.250000	78.193071	
790000	-50.480520	377	2	2	'1 Z 0 1 1 Z 1 1 	D	9.478052	0.000000	52.806789	9.478052	9.478052	0.000000	9.478052	9.478052	0.250000	0.250000	0.250000	0.250000	82.748565	
791000	-51.590461	265	2	2	'1 Z 0 1 Z 1 1 1 	D	12.224498	0.000000	65.834532	12.224498	0.000000	12.224498	12.224498	12.224498	0.250000	0.250000	0.250000	0.250000	79.265385	
792000	-50.134743	505	2	2	'1 Z 0 1 1 Z 1 1 	D	18.342446	0.000000	88.799681	18.342446	18.342446	0.000000	18.342446	18.342446	0.250000	0.250000	0.250000	0.250000	80.602485	
793000	-51.119969	994	2	1	'1 Z 0 1 1 1 1 1 	D	6.592712	0.000000	27.936637	6.592712	6.592712	6.592712	6.592712	6.592712	0.250000	0.250000	0.250000	0.250000	58.284600	
794000	-50.016183	404	2	2	'1 Z 0 1 1 Z 1 1 	D	9.894900	0.000000	34.950362	9.894900	9.894900	0.000000	9.894900	9.894900	0.250000	0.250000	0.250000	0.250000	54.095996	
795000	-51.117368	286	2	1	'1 Z 0 1 1 1 1 1 	D	14.746322	0.000000	60.556860	14.746322	14.746322	14.746322	14.746322	14.746322	0.250000	0.250000	0.250000	0.250000	31.646821	
796000	-51.204413	266	2	2	'1 Z 0 1 Z 1 1 1 	D	1.483898	0.000000	9.522780	1.483898	0.000000	1.483898	1.483898	1.483898	0.250087	0.250071	0.249885	0.249958	15.347557	
797000	-51.563418	610	2	1	'1 1 0 1 0 Z 1 1 	D	0.569769	0.569769	2.168496	0.569769	2.168496	0.000000	0.569769	0.569769	0.250001	0.250000	0.250001	0.249999	5.486404	
798000	-50.354317	905	2	1	'1 1 0 1 0 1 0 Z 	D	3.021684	3.021684	12.290446	3.021684	12.290446	3.021684	12.290446	0.000000	0.250000	0.250000	0.250000	0.250000	6.379788	
799000	-49.633732	214	2	0	'1 1 0 1 0 1 1 1 	D	0.063005	0.063005	0.276578	0.063005	0.276578	0.063005	0.063005	0.063005	0.227496	0.272920	0.243838	0.255746	1.851511	
800000	-58.006419	521	1	0	'0 0 0 0 0 0 0 0 	I	0.079926	0.079926	0.079926	0.079926	0.079926	0.079926	0.079926	0.079926	0.395022	0.256374	0.211402	0.137202	2.836439	
801000	-51.768439	685	1	1	'0 0 0 0 0 0 0 Z 	D	0.071361	0.071361	0.071361	0.071361	0.071361	0.071361	0.071361	0.000000	0.367363	0.290674	0.205863	0.136100	0.811933	
802000	-52.944410	191	1	1	'0 0 0 0 0 Z 0 0 	D	0.039530	0.039530	0.039530	0.039530	0.039530	0.000000	0.039530	0.039530	0.329002	0.530167	0.011695	0.129135	0.473760	
803000	-51.499655	183	1	2	'0 0 0 0 0 0 Z Z 	D	0.043893	0.043893	0.043893	0.043893	0.043893	0.043893	0.000000	0.000000	0.436997	0.356897	0.206106	0.000000	0.034517	
804000	-52.097030	919	1	0	'0 0 0 0 0 0 0 0 	I	0.047958	0.047958	0.047958	0.047958	0.047958	0.047958	0.047958	0.047958	0.392533	0.280796	0.190440	0.136230	2.023346	
805000	-52.613953	834	1	2	'0 0 0 0 0 Z 0 Z 	D	0.048034	0.048034	0.048034	0.048034	0.048034	0.000000	0.048034	0.000000	0.319072	0.489689	0.018909	0.172329	3.953288	
806000	-51.518604	604	1	2	'0 0 0 0 0 0 Z Z 	D	0.074666	0.074666	0.074666	0.074666	0.074666	0.074666	0.000000	0.000000	0.424192	0.351366	0.224442	0.000000	13.202961	
807000	-52.616172	457	1	2	'0 0 0 0 0 0 Z Z 	D	0.064771	0.064771	0.064771	0.064771	0.064771	0.064771	0.000000	0.000000	0.443046	0.328965	0.227989	0.000000	0.769754	
808000	-52.089499	847	2	1	'0 Z 1 0 0 1 1 1 	D	0.961962	0.000000	2.293488	0.961962	0.961962	2.293488	2.293488	2.293488	0.250000	0.250000	0.250000	0.250000	0.830458	
809000	-51.510932	350	1	3	'0 0 0 0 0 Z Z Z 	D	0.048345	0.048345	0.048345	0.048345	0.048345	0.000000	0.000000	0.000000	0.331261	0.649680	0.019059	0.000000	14.666966	
810000	-52.051825	168	1	1	'0 0 0 0 0 0 0 Z 	D	0.041259	0.041259	0.041259	0.041259	0.041259	0.041259	0.041259	0.000000	0.536202	0.276353	0.135080	0.052365	21.010893	
811000	-53.357939	591	1	2	'0 0 0 0 0 0 Z Z 	D	0.048321	0.048321	0.048321	0.048321	0.048321	0.048321	0.000000	0.000000	0.486049	0.340571	0.173380	0.000000	23.394389	
812000	-52.431620	860	1	0	'0 0 0 0 0 0 0 0 	I	0.074342	0.074342	0.074342	0.074342	0.074342	0.074342	0.074342	0.074342	0.469632	0.263217	0.171198	0.095952	31.914535	
813000	-53.693623	910	1	2	'0 0 0 0 0 0 Z Z 	D	0.039678	0.039678	0.039678	0.039678	0.039678	0.039678	0.000000	0.000000	0.495690	0.328758	0.175552	0.000000	50.766128	
814000	-53.543345	971	1	2	'0 0 0 0 0 Z 0 Z 	D	0.064538	0.064538	0.064538	0.064538	0.064538	0.000000	0.064538	0.000000	0.299469	0.518254	0.020356	0.161921	55.166084	
815000	-51.965995	860	1	1	'0 0 0 0 0 0 0 Z 	D	0.070528	0.070528	0.070528	0.070528	0.070528	0.070528	0.070528	0.000000	0.473042	0.274812	0.174418	0.077728	53.497198	
816000	-53.002562	324	1	1	'0 0 0 0 0 Z 0 0 	D	0.047173	0.047173	0.047173	0.047173	0.047173	0.000000	0.047173	0.047173	0.367873	0.522742	0.011963	0.097422	55.238047	
817000	-52.205984	621	1	1	'0 0 0 0 0 0 0 Z 	D	0.042006	0.042006	0.042006	0.042006	0.042006	0.042006	0.042006	0.000000	0.468770	0.289499	0.162539	0.079193	52.114592	
818000	-52.787161	125	1	1	'0 0 0 0 0 0 0 Z 	D	0.034644	0.034644	0.034644	0.034644	0.034644	0.034644	0.034644	0.000000	0.455883	0.262528	0.197635	0.083954	48.984674	
819000	-53.718813	307	1	3	'0 0 0 0 0 Z Z Z 	D	0.056216	0.056216	0.056216	0.056216	0.056216	0.000000	0.000000	0.000000	0.384443	0.580112	0.035445	0.000000	40.924623	
820000	-53.989605	640	1	1	'0 0 Z 0 0 0 0 0 	D	0.039932	0.039932	0.000000	0.039932	0.039932	0.039932	0.039932	0.039932	0.687464	0.003391	0.257545	0.051600	36.111644	
821000	-52.833897	51	1	3	'0 0 0 Z 0 0 Z Z 	D	0.071724	0.071724	0.071724	0.000000	0.071724	0.071724	0.000000	0.000000	0.429411	0.087399	0.483190	0.000000	40.659126	
822000	-52.076964	818	1	3	'0 0 0 0 0 Z Z Z 	D	0.057419	0.057419	0.057419	0.057419	0.057419	0.000000	0.000000	0.000000	0.392769	0.586083	0.021148	0.000000	27.537989	
823000	-56.744236	526	1	1	'0 0 0 0 0 0 0 Z 	D	0.131240	0.131240	0.131240	0.131240	0.131240	0.131240	0.131240	0.000000	0.338134	0.271718	0.233138	0.157010	21.860637	
824000	-53.016581	266	1	1	'0 0 0 0 0 Z 0 0 	D	0.042927	0.042927	0.042927	0.042927	0.042927	0.000000	0.042927	0.042927	0.380078	0.430178	0.022248	0.167496	16.427033	
825000	-53.663919	659	1	1	'0 0 0 0 0 0 0 Z 	D	0.093501	0.093501	0.093501	0.093501	0.093501	0.093501	0.093501	0.000000	0.396016	0.289016	0.197989	0.116978	11.978236	
826000	-52.588886	297	1	1	'0 0 0 0 0 Z 0 0 	D	0.056757	0.056757	0.056757	0.056757	0.056757	0.000000	0.056757	0.056757	0.312826	0.475279	0.027013	0.184882	0.744560	
827000	-53.889445	690	1	2	'0 0 0 0 Z Z 0 0 	D	0.068633	0.068633	0.068633	0.068633	0.000000	0.000000	0.068633	0.068633	0.334760	0.506887	0.000000	0.158353	0.296257	
828000	-54.196956	536	1	2	'0 0 0 0 Z Z 0 0 	D	0.029402	0.029402	0.029402	0.029402	0.000000	0.000000	0.029402	0.029402	0.295741	0.593430	0.000000	0.110829	6.312919	
829000	-53.304138	637	1	3	'0 0 0 0 Z Z 0 Z 	D	0.076732	0.076732	0.076732	0.076732	0.000000	0.000000	0.076732	0.000000	0.265592	0.479398	0.000000	0.255010	10.974930	
830000	-54.495735	442	1	1	'0 0 0 0 0 0 0 Z 	D	0.100408	0.100408	0.100408	0.100408	0.100408	0.100408	0.100408	0.000000	0.347006	0.273193	0.229530	0.150271	9.108322	
831000	-54.165663	214	1	1	'0 0 0 Z 0 0 0 0 	D	0.061314	0.061314	0.061314	0.000000	0.061314	0.061314	0.061314	0.061314	0.444819	0.064264	0.328435	0.162482	5.670133	
832000	-54.608968	214	1	2	'0 0 0 Z 0 0 Z 0 	D	0.037083	0.037083	0.037083	0.000000	0.037083	0.037083	0.000000	0.037083	0.531392	0.020818	0.368090	0.079699	0.021556	
833000	-51.870935	640	1	1	'0 0 0 0 0 0 0 Z 	D	0.049354	0.049354	0.049354	0.049354	0.049354	0.049354	0.049354	0.000000	0.403009	0.297546	0.185545	0.113900	2.357875	
834000	-51.630036	942	1	2	'0 0 0 0 0 Z 0 Z 	D	0.082185	0.082185	0.082185	0.082185	0.082185	0.000000	0.082185	0.000000	0.250035	0.438186	0.039575	0.272204	0.411900	
835000	-52.875940	857	1	2	'0 0 0 0 0 0 Z Z 	D	0.085007	0.085007	0.085007	0.085007	0.085007	0.085007	0.000000	0.000000	0.414664	0.309537	0.275799	0.000000	0.565106	
836000	-52.850128	743	1	3	'0 0 0 0 0 Z Z Z 	D	0.049824	0.049824	0.049824	0.049824	0.049824	0.000000	0.000000	0.000000	0.406575	0.549376	0.044049	0.000000	0.225062	
837000	-53.580739	574	1	1	'0 0 0 0 0 0 0 Z 	D	0.031119	0.031119	0.031119	0.031119	0.031119	0.031119	0.031119	0.000000	0.499245	0.326074	0.114701	0.059980	1.608919	
838000	-52.810516	101	1	2	'0 0 0 0 0 0 Z Z 	D	0.029312	0.029312	0.029312	0.029312	0.029312	0.029312	0.000000	0.000000	0.450364	0.369590	0.180046	0.000000	10.191534	
839000	-53.917670	445	1	0	'0 0 0 0 0 0 0 0 	I	0.037173	0.037173	0.037173	0.037173	0.037173	0.037173	0.037173	0.037173	0.447156	0.298363	0.152636	0.101845	3.167137	
840000	-53.122242	53	1	3	'0 0 0 0 0 Z Z Z 	D	0.062343	0.062343	0.062343	0.062343	0.062343	0.000000	0.000000	0.000000	0.412077	0.562535	0.025387	0.000000	0.049105	
841000	-53.138568	889	1	2	'0 0 0 0 0 Z 0 Z 	D	0.083111	0.083111	0.083111	0.083111	0.083111	0.000000	0.083111	0.000000	0.341897	0.470162	0.028354	0.159587	5.086465	
842000	-54.581422	783	1	2	'0 0 0 0 Z Z 0 0 	D	0.037161	0.037161	0.037161	0.037161	0.000000	0.000000	0.037161	0.037161	0.326213	0.582999	0.000000	0.090789	1.368788	
843000	-54.684583	884	1	2	'0 0 0 0 0 Z 0 Z 	D	0.095830	0.095830	0.095830	0.095830	0.095830	0.000000	0.095830	0.000000	0.298009	0.410905	0.070301	0.220786	2.496285	
844000	-54.914003	99	1	2	'0 0 Z 0 Z 0 0 0 	D	0.055971	0.055971	0.000000	0.055971	0.000000	0.055971	0.055971	0.055971	1.000000	0.000000	0.000000	0.000000	3.857442	
845000	-51.617468	875	1	1	'0 0 0 0 0 0 Z 0 	D	0.069560	0.069560	0.069560	0.069560	0.069560	0.069560	0.000000	0.069560	0.387956	0.294916	0.227311	0.089817	5.157058	
846000	-52.526521	174	1	2	'0 0 0 0 0 Z 0 Z 	D	0.066511	0.066511	0.066511	0.066511	0.066511	0.000000	0.066511	0.000000	0.293659	0.428097	0.053227	0.225017	1.665867	
847000	-53.997895	522	1	2	'0 0 0 Z 0 0 Z 0 	D	0.077739	0.077739	0.077739	0.000000	0.077739	0.077739	0.000000	0.077739	0.432770	0.073771	0.371750	0.121709	0.955958	
848000	-51.669762	604	1	1	'0 0 0 0 0 0 0 Z 	D	0.070637	0.070637	0.070637	0.070637	0.070637	0.070637	0.070637	0.000000	0.375982	0.303522	0.190201	0.130295	27.486744	
849000	-53.899077	338	1	1	'0 0 0 0 Z 0 0 0 	D	0.035336	0.035336	0.035336	0.035336	0.000000	0.035336	0.035336	0.035336	0.671150	0.286108	0.000916	0.041826	37.268298	
850000	-52.857269	64	1	2	'0 0 0 0 0 Z 0 Z 	D	0.105602	0.105602	0.105602	0.105602	0.105602	0.000000	0.105602	0.000000	0.266585	0.411126	0.065110	0.257179	52.701581	
851000	-50.952840	350	1	1	'0 0 0 0 0 0 0 Z 	D	0.064974	0.064974	0.064974	0.064974	0.064974	0.064974	0.064974	0.000000	0.386103	0.297093	0.192586	0.124218	42.214339	
852000	-54.964782	3	1	2	'0 0 0 Z Z 0 0 0 	D	0.052925	0.052925	0.052925	0.000000	0.000000	0.052925	0.052925	0.052925	0.831738	0.061646	0.005984	0.100631	38.040191	
853000	-51.502208	690	1	1	'0 0 0 0 0 0 Z 0 	D	0.061482	0.061482	0.061482	0.061482	0.061482	0.061482	0.000000	0.061482	0.422196	0.294682	0.214435	0.068686	37.837182	
854000	-52.482944	555	1	1	'0 0 0 0 0 0 Z 0 	D	0.044433	0.044433	0.044433	0.044433	0.044433	0.044433	0.000000	0.044433	0.458101	0.299902	0.192965	0.049032	15.796740	
855000	-55.133208	599	1	1	'0 0 0 0 0 Z 0 0 	D	0.083842	0.083842	0.083842	0.083842	0.083842	0.000000	0.083842	0.083842	0.365546	0.420635	0.053410	0.160409	36.424638	
856000	-55.134278	368	1	4	'0 0 0 Z Z 0 Z Z 	D	0.089553	0.089553	0.089553	0.000000	0.000000	0.089553	0.000000	0.000000	0.844469	0.155531	0.000000	0.000000	37.348997	
857000	-52.606896	613	1	0	'0 0 0 0 0 0 0 0 	I	0.041131	0.041131	0.041131	0.041131	0.041131	0.041131	0.041131	0.041131	0.525860	0.261172	0.142296	0.070672	36.474143	
858000	-56.237500	754	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.031780	0.031780	0.000000	0.031780	0.000000	0.031780	0.000000	0.031780	1.000000	0.000000	0.000000	0.000000	48.967899	
859000	-52.978103	946	1	1	'0 0 0 0 0 0 0 Z 	D	0.029326	0.029326	0.029326	0.029326	0.029326	0.029326	0.029326	0.000000	0.468667	0.304056	0.148810	0.078467	35.032745	
860000	-53.921006	682	1	3	'0 0 0 Z 0 0 Z Z 	D	0.060634	0.060634	0.060634	0.000000	0.060634	0.060634	0.000000	0.000000	0.500071	0.054893	0.445036	0.000000	36.744706	
861000	-52.680749	409	1	3	'0 0 0 0 0 Z Z Z 	D	0.053273	0.053273	0.053273	0.053273	0.053273	0.000000	0.000000	0.000000	0.355035	0.623465	0.021500	0.000000	14.182894	
862000	-54.615936	26	1	1	'0 0 0 Z 0 0 0 0 	D	0.076972	0.076972	0.076972	0.000000	0.076972	0.076972	0.076972	0.076972	0.424569	0.079881	0.323695	0.171855	18.606113	
863000	-51.783780	875	1	1	'0 0 0 0 0 0 0 Z 	D	0.080502	0.080502	0.080502	0.080502	0.080502	0.080502	0.080502	0.000000	0.350240	0.277333	0.225364	0.147064	12.031289	
864000	-51.655230	44	1	1	'0 0 0 0 0 0 Z 0 	D	0.056157	0.056157	0.056157	0.056157	0.056157	0.056157	0.000000	0.056157	0.488230	0.295825	0.177475	0.038471	0.315120	
865000	-52.750832	39	1	1	'0 0 0 0 0 0 Z 0 	D	0.054818	0.054818	0.054818	0.054818	0.054818	0.054818	0.000000	0.054818	0.475209	0.296779	0.184621	0.043390	4.960174	
866000	-52.262650	844	1	1	'0 0 0 0 0 0 0 Z 	D	0.042671	0.042671	0.042671	0.042671	0.042671	0.042671	0.042671	0.000000	0.485309	0.302933	0.141120	0.070637	1.183752	
867000	-52.050999	138	1	2	'0 0 0 0 0 0 Z Z 	D	0.053497	0.053497	0.053497	0.053497	0.053497	0.053497	0.000000	0.000000	0.457399	0.298278	0.244322	0.000000	15.112923	
868000	-55.018499	807	1	3	'0 0 0 Z 0 0 Z Z 	D	0.043171	0.043171	0.043171	0.000000	0.043171	0.043171	0.000000	0.000000	0.634950	0.028219	0.336831	0.000000	10.876146	
869000	-52.261031	359	1	3	'0 0 0 0 0 Z Z Z 	D	0.044440	0.044440	0.044440	0.044440	0.044440	0.000000	0.000000	0.000000	0.346846	0.642730	0.010424	0.000000	17.007863	
870000	-54.818351	974	1	1	'0 0 0 0 Z 0 0 0 	D	0.046408	0.046408	0.046408	0.046408	0.000000	0.046408	0.046408	0.046408	0.629397	0.309465	0.002981	0.058156	9.040017	
871000	-53.810243	143	1	3	'0 0 0 0 0 Z Z Z 	D	0.046258	0.046258	0.046258	0.046258	0.046258	0.000000	0.000000	0.000000	0.363945	0.619011	0.017044	0.000000	0.282002	
872000	-52.438962	894	1	1	'0 0 0 0 0 0 0 Z 	D	0.129807	0.129807	0.129807	0.129807	0.129807	0.129807	0.129807	0.000000	0.366744	0.283162	0.214114	0.135981	2.284969	
873000	-53.706263	215	1	3	'0 0 0 0 Z Z 0 Z 	D	0.043366	0.043366	0.043366	0.043366	0.000000	0.000000	0.043366	0.000000	0.285193	0.522566	0.000000	0.192241	8.736812	
874000	-51.793077	664	1	1	'0 0 0 0 0 0 0 Z 	D	0.057389	0.057389	0.057389	0.057389	0.057389	0.057389	0.057389	0.000000	0.399730	0.280487	0.204635	0.115148	5.426729	
875000	-51.648016	37	1	1	'0 0 0 0 0 0 Z 0 	D	0.043224	0.043224	0.043224	0.043224	0.043224	0.043224	0.000000	0.043224	0.445568	0.287272	0.207485	0.059675	5.130379	
876000	-52.570282	481	1	1	'0 0 0 0 0 0 Z 0 	D	0.067165	0.067165	0.067165	0.067165	0.067165	0.067165	0.000000	0.067165	0.408585	0.279664	0.227574	0.084177	0.271870	
877000	-54.050846	976	1	2	'0 0 0 0 Z Z 0 0 	D	0.047159	0.047159	0.047159	0.047159	0.000000	0.000000	0.047159	0.047159	0.304645	0.583055	0.000000	0.112300	3.233063	
878000	-51.550466	918	1	2	'0 0 0 0 0 Z 0 Z 	D	0.057549	0.057549	0.057549	0.057549	0.057549	0.000000	0.057549	0.000000	0.254282	0.439159	0.042777	0.263783	7.101626	
879000	-54.525495	922	1	1	'0 0 0 0 0 0 0 Z 	D	0.049628	0.049628	0.049628	0.049628	0.049628	0.049628	0.049628	0.000000	0.394086	0.278765	0.210297	0.116853	0.702321	
880000	-51.315118	480	2	2	'0 0 1 Z 1 1 Z 1 	D	1.006963	1.006963	6.432746	0.000000	6.432746	6.432746	0.000000	6.432746	0.250000	0.250000	0.250000	0.250000	4.135407	
881000	-51.471929	244	2	2	'0 0 1 Z 1 1 Z 1 	D	2.319855	2.319855	16.257764	0.000000	16.257764	16.257764	0.000000	16.257764	0.250000	0.250000	0.250000	0.250000	14.912412	
882000	-49.801369	531	2	1	'0 0 1 0 1 0 1 Z 	D	1.860113	1.860113	9.658454	1.860113	9.658454	1.860113	9.658454	0.000000	0.250000	0.250000	0.250000	0.250000	9.133688	
883000	-50.934048	428	2	1	'0 0 1 0 1 1 1 Z 	D	4.600251	4.600251	22.902640	4.600251	22.902640	22.902640	22.902640	0.000000	0.250000	0.250000	0.250000	0.250000	9.456685	
884000	-49.834760	200	2	0	'0 0 1 0 1 1 1 1 	D	0.891559	0.891559	4.398753	0.891559	4.398753	4.398753	4.398753	4.398753	0.250000	0.250000	0.250000	0.250000	3.932962	
885000	-52.642264	151	2	2	'Z 0 1 0 1 1 1 Z 	D	0.000000	7.813756	40.867513	7.813756	40.867513	40.867513	40.867513	0.000000	0.250000	0.250000	0.250000	0.250000	10.211225	
886000	-51.131558	764	2	2	'0 0 1 0 1 Z 1 Z 	D	0.639214	0.639214	3.567744	0.639214	3.567744	0.000000	3.567744	0.000000	0.250000	0.250000	0.250000	0.250000	11.489293	
887000	-50.194202	394	2	0	'0 0 1 0 1 1 1 0 	D	5.446721	5.446721	31.113729	5.446721	31.113729	31.113729	31.113729	5.446721	0.250000	0.250000	0.250000	0.250000	15.778844	
888000	-50.306685	894	2	0	'0 0 1 0 1 1 1 0 	D	1.824565	1.824565	9.591009	1.824565	9.591009	9.591009	9.591009	1.824565	0.250000	0.250000	0.250000	0.250000	5.309921	
889000	-52.282159	581	2	2	'Z 0 1 0 1 1 1 Z 	D	0.000000	4.135073	19.321822	4.135073	19.321822	19.321822	19.321822	0.000000	0.250000	0.250000	0.250000	0.250000	22.254660	
890000	-51.563815	673	2	0	'0 0 1 0 1 1 1 0 	D	2.833083	2.833083	27.674116	2.833083	27.674116	27.674116	27.674116	2.833083	0.250000	0.250000	0.250000	0.250000	45.206429	
891000	-50.432825	817	2	0	'0 0 1 0 1 0 1 0 	D	4.551511	4.551511	18.050447	4.551511	18.050447	4.551511	18.050447	4.551511	0.250000	0.250000	0.250000	0.250000	56.150425	
892000	-50.948639	906	2	2	'0 0 1 Z 1 0 Z 1 	D	21.051525	21.051525	81.923447	0.000000	81.923447	21.051525	0.000000	81.923447	0.250000	0.250000	0.250000	0.250000	70.085859	
893000	-50.066537	423	2	1	'0 0 1 Z 1 0 0 0 	D	19.662802	19.662802	92.855431	0.000000	92.855431	19.662802	19.662802	19.662802	0.250000	0.250000	0.250000	0.250000	85.307587	
