Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=0_Wax1=2.txt
Log File Name:                   LL1=0_Wax1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3341436901
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=0_Wax1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
654000	-52.390700	626	1	3	'0 0 Z Z 0 0 Z 0 	D	0.091509	0.091509	0.000000	0.000000	0.091509	0.091509	0.000000	0.091509	0.577759	0.000000	0.352316	0.069926	17.725478	
655000	-51.071205	631	1	1	'0 0 0 0 0 0 Z 0 	D	0.092703	0.092703	0.092703	0.092703	0.092703	0.092703	0.000000	0.092703	0.380120	0.300107	0.225828	0.093945	43.027662	
656000	-49.175826	594	1	1	'0 0 0 0 0 0 Z 0 	D	0.070744	0.070744	0.070744	0.070744	0.070744	0.070744	0.000000	0.070744	0.429231	0.321139	0.194186	0.055444	26.212873	
657000	-50.724589	684	1	2	'0 0 0 0 0 0 Z Z 	D	0.073627	0.073627	0.073627	0.073627	0.073627	0.073627	0.000000	0.000000	0.520905	0.322284	0.156811	0.000000	53.377743	
658000	-48.680149	506	1	2	'0 0 0 0 0 0 Z Z 	D	0.053186	0.053186	0.053186	0.053186	0.053186	0.053186	0.000000	0.000000	0.430014	0.344194	0.225792	0.000000	60.213199	
659000	-49.337440	969	1	1	'0 0 0 0 0 0 Z 0 	D	0.026449	0.026449	0.026449	0.026449	0.026449	0.026449	0.000000	0.026449	0.444874	0.370970	0.153493	0.030664	64.674140	
660000	-49.186697	349	1	3	'0 0 0 0 0 Z Z Z 	D	0.040401	0.040401	0.040401	0.040401	0.040401	0.000000	0.000000	0.000000	0.385218	0.598821	0.015960	0.000000	50.827535	
661000	-49.449231	715	1	1	'0 0 0 0 0 0 0 Z 	D	0.044815	0.044815	0.044815	0.044815	0.044815	0.044815	0.044815	0.000000	0.474962	0.308910	0.141662	0.074467	68.021898	
662000	-49.703817	380	1	2	'0 0 0 0 0 Z 0 Z 	D	0.115188	0.115188	0.115188	0.115188	0.115188	0.000000	0.115188	0.000000	0.244409	0.381620	0.072440	0.301532	62.193707	
663000	-52.204099	95	1	1	'0 0 0 Z 0 0 0 0 	D	0.086697	0.086697	0.086697	0.000000	0.086697	0.086697	0.086697	0.086697	0.355986	0.154590	0.290170	0.199255	59.589465	
664000	-49.550990	84	1	1	'0 0 0 0 0 Z 0 0 	D	0.043691	0.043691	0.043691	0.043691	0.043691	0.000000	0.043691	0.043691	0.333022	0.460889	0.026383	0.179707	76.760862	
665000	-51.722392	276	1	4	'0 0 0 Z Z 0 Z Z 	D	0.048648	0.048648	0.048648	0.000000	0.000000	0.048648	0.000000	0.000000	0.890846	0.109154	0.000000	0.000000	62.548154	
666000	-49.511905	323	1	1	'0 0 0 Z 0 0 0 0 	D	0.031390	0.031390	0.031390	0.000000	0.031390	0.031390	0.031390	0.031390	0.491462	0.043123	0.271585	0.193830	55.934943	
667000	-49.575050	21	1	4	'0 0 Z 0 0 Z Z Z 	D	0.054952	0.054952	0.000000	0.054952	0.054952	0.000000	0.000000	0.000000	0.936662	0.000000	0.063338	0.000000	51.364494	
668000	-52.322673	160	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.079496	0.079496	0.000000	0.079496	0.000000	0.079496	0.079496	0.000000	1.000000	0.000000	0.000000	0.000000	41.713578	
669000	-51.262859	171	1	3	'0 0 Z Z 0 0 Z 0 	D	0.023256	0.023256	0.000000	0.000000	0.023256	0.023256	0.000000	0.023256	0.695639	0.000000	0.273441	0.030920	52.684078	
670000	-50.214641	897	1	2	'0 0 0 0 0 Z 0 Z 	D	0.051336	0.051336	0.051336	0.051336	0.051336	0.000000	0.051336	0.000000	0.325106	0.449645	0.029214	0.196035	38.889773	
671000	-50.155194	401	1	2	'0 0 0 Z 0 0 Z 0 	D	0.072806	0.072806	0.072806	0.000000	0.072806	0.072806	0.000000	0.072806	0.584553	0.080085	0.287485	0.047877	32.977098	
672000	-50.398360	622	1	3	'0 0 Z Z 0 0 Z 0 	D	0.057469	0.057469	0.000000	0.000000	0.057469	0.057469	0.000000	0.057469	0.723890	0.000000	0.250029	0.026081	19.131415	
673000	-49.142754	37	1	2	'0 0 0 Z 0 0 Z 0 	D	0.049863	0.049863	0.049863	0.000000	0.049863	0.049863	0.000000	0.049863	0.446572	0.077983	0.364173	0.111272	28.839383	
674000	-50.862269	881	1	2	'0 0 0 Z Z 0 0 0 	D	0.046835	0.046835	0.046835	0.000000	0.000000	0.046835	0.046835	0.046835	0.652663	0.072602	0.013166	0.261569	17.767488	
675000	-48.075020	555	1	1	'0 0 0 0 0 0 0 Z 	D	0.054978	0.054978	0.054978	0.054978	0.054978	0.054978	0.054978	0.000000	0.396856	0.295603	0.190775	0.116766	17.489324	
676000	-49.200885	712	1	3	'0 0 0 Z 0 0 Z Z 	D	0.040734	0.040734	0.040734	0.000000	0.040734	0.040734	0.000000	0.000000	0.526977	0.057879	0.415144	0.000000	12.135742	
677000	-49.275061	852	1	1	'0 0 0 0 0 0 Z 0 	D	0.035466	0.035466	0.035466	0.035466	0.035466	0.035466	0.000000	0.035466	0.505264	0.330794	0.141043	0.022899	8.032100	
678000	-48.897760	409	1	1	'0 0 0 0 0 0 Z 0 	D	0.040149	0.040149	0.040149	0.040149	0.040149	0.040149	0.000000	0.040149	0.424610	0.373776	0.164059	0.037555	0.097065	
679000	-48.335274	621	1	2	'0 0 0 Z 0 0 Z 0 	D	0.044025	0.044025	0.044025	0.000000	0.044025	0.044025	0.000000	0.044025	0.558307	0.060248	0.319614	0.061831	0.167478	
680000	-53.941464	254	1	2	'0 0 0 0 0 Z 0 Z 	D	0.195179	0.195179	0.195179	0.195179	0.195179	0.000000	0.195179	0.000000	0.225545	0.285237	0.175481	0.313737	7.671353	
681000	-51.145546	104	1	2	'0 0 0 Z 0 0 Z 0 	D	0.111601	0.111601	0.111601	0.000000	0.111601	0.111601	0.000000	0.111601	0.344538	0.151454	0.333874	0.170134	18.771226	
682000	-49.135077	394	1	1	'0 0 Z 0 0 0 0 0 	D	0.039808	0.039808	0.000000	0.039808	0.039808	0.039808	0.039808	0.039808	0.693752	0.004967	0.244821	0.056460	1.455957	
683000	-50.132105	646	1	4	'0 0 Z 0 0 Z Z Z 	D	0.048711	0.048711	0.000000	0.048711	0.048711	0.000000	0.000000	0.000000	0.969314	0.000000	0.030686	0.000000	0.065754	
684000	-55.022659	912	1	3	'0 0 0 Z 0 0 Z Z 	D	0.113109	0.113109	0.113109	0.000000	0.113109	0.113109	0.000000	0.000000	0.472227	0.192236	0.335537	0.000000	0.143766	
685000	-53.430380	204	1	2	'0 0 0 0 0 Z 0 Z 	D	0.087430	0.087430	0.087430	0.087430	0.087430	0.000000	0.087430	0.000000	0.293137	0.381029	0.085479	0.240356	4.187488	
686000	-50.524978	848	1	3	'0 0 0 0 0 Z Z Z 	D	0.063449	0.063449	0.063449	0.063449	0.063449	0.000000	0.000000	0.000000	0.404869	0.552310	0.042821	0.000000	0.433796	
687000	-48.253374	685	2	2	'1 1 0 Z 0 0 Z 0 	D	0.080372	0.080372	0.244903	0.000000	0.244903	0.244903	0.000000	0.244903	0.272814	0.217326	0.288144	0.221716	0.206984	
688000	-50.878941	885	1	2	'0 0 0 0 0 0 Z Z 	D	0.092873	0.092873	0.092873	0.092873	0.092873	0.092873	0.000000	0.000000	0.405184	0.318311	0.276505	0.000000	7.736942	
689000	-51.032199	364	1	0	'0 0 0 0 0 0 0 0 	I	0.092867	0.092867	0.092867	0.092867	0.092867	0.092867	0.092867	0.092867	0.437465	0.257062	0.192410	0.113063	1.940220	
690000	-49.594134	311	1	1	'0 0 0 0 0 0 Z 0 	D	0.046961	0.046961	0.046961	0.046961	0.046961	0.046961	0.000000	0.046961	0.512235	0.312201	0.149950	0.025614	0.233670	
691000	-50.410396	750	1	2	'0 0 0 Z Z 0 0 0 	D	0.045200	0.045200	0.045200	0.000000	0.000000	0.045200	0.045200	0.045200	0.727436	0.059325	0.010576	0.202662	0.075998	
692000	-50.602175	167	1	4	'0 0 Z 0 0 Z Z Z 	D	0.044208	0.044208	0.000000	0.044208	0.044208	0.000000	0.000000	0.000000	0.925645	0.000000	0.074355	0.000000	1.076963	
693000	-51.286289	748	1	4	'0 0 0 Z Z 0 Z Z 	D	0.046194	0.046194	0.046194	0.000000	0.000000	0.046194	0.000000	0.000000	0.928547	0.071453	0.000000	0.000000	2.541394	
694000	-48.641003	513	1	2	'0 0 0 Z 0 0 Z 0 	D	0.043543	0.043543	0.043543	0.000000	0.043543	0.043543	0.000000	0.043543	0.448600	0.064081	0.375497	0.111821	0.703997	
695000	-49.037520	754	1	1	'0 0 0 0 0 0 0 Z 	D	0.033240	0.033240	0.033240	0.033240	0.033240	0.033240	0.033240	0.000000	0.440787	0.377987	0.106828	0.074397	0.477908	
696000	-49.117355	107	1	2	'0 0 0 0 0 0 Z Z 	D	0.046649	0.046649	0.046649	0.046649	0.046649	0.046649	0.000000	0.000000	0.508845	0.371325	0.119830	0.000000	0.161743	
697000	-50.237512	83	1	1	'0 0 0 0 0 0 0 Z 	D	0.026519	0.026519	0.026519	0.026519	0.026519	0.026519	0.026519	0.000000	0.402661	0.380351	0.119127	0.097861	12.820434	
698000	-49.530618	958	1	2	'0 0 0 0 0 Z 0 Z 	D	0.052981	0.052981	0.052981	0.052981	0.052981	0.000000	0.052981	0.000000	0.332155	0.443465	0.032806	0.191575	2.316877	
699000	-49.862433	552	1	1	'0 0 0 0 0 0 Z 0 	D	0.036589	0.036589	0.036589	0.036589	0.036589	0.036589	0.000000	0.036589	0.573818	0.305659	0.108940	0.011584	0.009125	
700000	-49.895588	501	1	3	'0 0 0 0 0 Z Z Z 	D	0.054679	0.054679	0.054679	0.054679	0.054679	0.000000	0.000000	0.000000	0.388774	0.562703	0.048524	0.000000	0.946400	
701000	-50.480382	384	1	3	'0 0 0 Z 0 0 Z Z 	D	0.034092	0.034092	0.034092	0.000000	0.034092	0.034092	0.000000	0.000000	0.552486	0.031973	0.415541	0.000000	0.047187	
702000	-50.387712	563	1	2	'0 0 0 0 0 Z 0 Z 	D	0.032705	0.032705	0.032705	0.032705	0.032705	0.000000	0.032705	0.000000	0.364445	0.526569	0.005258	0.103728	2.719071	
703000	-51.811378	450	1	2	'0 0 0 0 0 0 Z Z 	D	0.068697	0.068697	0.068697	0.068697	0.068697	0.068697	0.000000	0.000000	0.555950	0.289683	0.154367	0.000000	3.159494	
704000	-51.256546	885	1	4	'0 0 0 Z Z 0 Z Z 	D	0.050882	0.050882	0.050882	0.000000	0.000000	0.050882	0.000000	0.000000	0.870458	0.129542	0.000000	0.000000	0.389065	
705000	-49.496480	400	1	3	'0 0 0 Z 0 0 Z Z 	D	0.049313	0.049313	0.049313	0.000000	0.049313	0.049313	0.000000	0.000000	0.603623	0.074639	0.321738	0.000000	2.350906	
706000	-53.004626	747	1	1	'0 0 0 0 0 0 Z 0 	D	0.095592	0.095592	0.095592	0.095592	0.095592	0.095592	0.000000	0.095592	0.425697	0.282410	0.217914	0.073979	4.275704	
707000	-49.708266	927	1	2	'0 0 Z Z 0 0 0 0 	D	0.035402	0.035402	0.000000	0.000000	0.035402	0.035402	0.035402	0.035402	0.622396	0.000000	0.287482	0.090122	0.146889	
708000	-49.127374	378	1	2	'0 0 0 0 0 Z 0 Z 	D	0.041771	0.041771	0.041771	0.041771	0.041771	0.000000	0.041771	0.000000	0.310577	0.475848	0.016184	0.197390	1.052960	
709000	-49.702156	277	1	1	'0 0 Z 0 0 0 0 0 	D	0.052676	0.052676	0.000000	0.052676	0.052676	0.052676	0.052676	0.052676	0.636636	0.006740	0.279994	0.076631	2.428093	
710000	-49.760172	380	1	2	'0 0 0 0 0 0 Z Z 	D	0.084666	0.084666	0.084666	0.084666	0.084666	0.084666	0.000000	0.000000	0.380858	0.352160	0.266983	0.000000	0.098327	
711000	-49.817915	9	1	1	'0 0 0 0 0 0 0 Z 	D	0.071329	0.071329	0.071329	0.071329	0.071329	0.071329	0.071329	0.000000	0.310178	0.286062	0.225516	0.178245	3.493115	
712000	-50.129688	132	1	1	'0 0 0 0 0 0 Z 0 	D	0.036168	0.036168	0.036168	0.036168	0.036168	0.036168	0.000000	0.036168	0.499651	0.380586	0.106897	0.012865	0.134193	
713000	-49.590899	250	1	1	'0 0 0 0 0 0 Z 0 	D	0.059249	0.059249	0.059249	0.059249	0.059249	0.059249	0.000000	0.059249	0.440572	0.274653	0.216272	0.068503	0.100344	
714000	-49.782658	882	1	1	'0 0 0 0 Z 0 0 0 	D	0.061493	0.061493	0.061493	0.061493	0.000000	0.061493	0.061493	0.061493	0.514416	0.354925	0.014354	0.116305	11.976332	
715000	-48.693016	979	1	2	'0 0 0 0 0 Z 0 Z 	D	0.043467	0.043467	0.043467	0.043467	0.043467	0.000000	0.043467	0.000000	0.349725	0.486311	0.011415	0.152549	10.888105	
716000	-51.079058	991	1	2	'0 0 0 Z 0 0 Z 0 	D	0.102621	0.102621	0.102621	0.000000	0.102621	0.102621	0.000000	0.102621	0.385445	0.132486	0.342567	0.139501	7.358510	
717000	-50.914271	300	1	3	'0 0 0 0 0 Z Z Z 	D	0.069563	0.069563	0.069563	0.069563	0.069563	0.000000	0.000000	0.000000	0.413109	0.534477	0.052414	0.000000	1.718123	
718000	-51.130228	376	1	0	'0 0 0 0 0 0 0 0 	I	0.052699	0.052699	0.052699	0.052699	0.052699	0.052699	0.052699	0.052699	0.493786	0.257622	0.163362	0.085230	28.229225	
719000	-49.032411	436	1	2	'0 0 0 0 0 0 Z Z 	D	0.058008	0.058008	0.058008	0.058008	0.058008	0.058008	0.000000	0.000000	0.402047	0.383308	0.214645	0.000000	32.035325	
720000	-50.000748	363	1	1	'0 0 0 0 0 0 Z 0 	D	0.047390	0.047390	0.047390	0.047390	0.047390	0.047390	0.000000	0.047390	0.493666	0.313285	0.161709	0.031340	27.585117	
721000	-50.307442	645	1	1	'0 0 0 0 0 Z 0 0 	D	0.055544	0.055544	0.055544	0.055544	0.055544	0.000000	0.055544	0.055544	0.354344	0.438336	0.037161	0.170159	22.436059	
722000	-49.256634	979	1	2	'0 0 0 0 0 Z 0 Z 	D	0.065930	0.065930	0.065930	0.065930	0.065930	0.000000	0.065930	0.000000	0.356563	0.445425	0.029109	0.168902	24.410401	
723000	-51.333497	434	1	1	'0 0 0 0 0 Z 0 0 	D	0.048601	0.048601	0.048601	0.048601	0.048601	0.000000	0.048601	0.048601	0.346181	0.422219	0.037542	0.194057	1.539455	
724000	-49.674491	458	1	2	'0 0 0 0 0 0 Z Z 	D	0.041070	0.041070	0.041070	0.041070	0.041070	0.041070	0.000000	0.000000	0.497008	0.364569	0.138423	0.000000	3.939893	
725000	-49.984635	924	1	1	'0 0 0 0 0 0 0 Z 	D	0.047265	0.047265	0.047265	0.047265	0.047265	0.047265	0.047265	0.000000	0.504351	0.274977	0.156961	0.063711	5.521114	
726000	-51.588433	514	1	2	'0 0 0 Z Z 0 0 0 	D	0.046770	0.046770	0.046770	0.000000	0.000000	0.046770	0.046770	0.046770	0.725353	0.050692	0.005906	0.218050	1.069987	
727000	-48.869670	594	1	2	'0 0 0 0 0 0 Z Z 	D	0.066268	0.066268	0.066268	0.066268	0.066268	0.066268	0.000000	0.000000	0.435722	0.357075	0.207204	0.000000	3.283028	
728000	-49.008400	882	1	3	'0 0 Z Z 0 0 Z 0 	D	0.068914	0.068914	0.000000	0.000000	0.068914	0.068914	0.000000	0.068914	0.427162	0.000000	0.423956	0.148882	2.745168	
729000	-52.222476	719	1	3	'0 0 0 0 Z Z 0 Z 	D	0.045899	0.045899	0.045899	0.045899	0.000000	0.000000	0.045899	0.000000	0.375079	0.528777	0.000000	0.096143	5.076558	
730000	-50.084081	235	1	0	'0 0 0 0 0 0 0 0 	I	0.078693	0.078693	0.078693	0.078693	0.078693	0.078693	0.078693	0.078693	0.366475	0.258213	0.220178	0.155134	10.137626	
731000	-51.665730	587	1	1	'0 0 0 Z 0 0 0 0 	D	0.088794	0.088794	0.088794	0.000000	0.088794	0.088794	0.088794	0.088794	0.362025	0.129723	0.306908	0.201344	3.338518	
732000	-49.669364	406	1	4	'0 0 Z 0 0 Z Z Z 	D	0.043919	0.043919	0.000000	0.043919	0.043919	0.000000	0.000000	0.000000	0.952046	0.000000	0.047954	0.000000	6.949343	
733000	-51.298614	553	1	3	'0 0 0 Z 0 0 Z Z 	D	0.085639	0.085639	0.085639	0.000000	0.085639	0.085639	0.000000	0.000000	0.474631	0.164273	0.361096	0.000000	0.393935	
734000	-49.094448	872	1	2	'0 0 0 0 0 Z 0 Z 	D	0.077120	0.077120	0.077120	0.077120	0.077120	0.000000	0.077120	0.000000	0.310572	0.435138	0.039182	0.215108	22.578253	
735000	-49.109359	731	1	2	'0 0 Z Z 0 0 0 0 	D	0.038555	0.038555	0.000000	0.000000	0.038555	0.038555	0.038555	0.038555	0.539772	0.000000	0.374555	0.085673	9.589161	
736000	-50.635973	844	1	3	'0 0 Z Z 0 0 Z 0 	D	0.031638	0.031638	0.000000	0.000000	0.031638	0.031638	0.000000	0.031638	0.677101	0.000000	0.287642	0.035257	11.618539	
737000	-49.634516	923	1	3	'0 0 Z Z 0 0 Z 0 	D	0.042600	0.042600	0.000000	0.000000	0.042600	0.042600	0.000000	0.042600	0.532520	0.000000	0.381460	0.086020	1.692991	
738000	-50.666459	387	1	1	'0 0 0 Z 0 0 0 0 	D	0.043950	0.043950	0.043950	0.000000	0.043950	0.043950	0.043950	0.043950	0.454829	0.051003	0.285807	0.208361	2.954035	
739000	-51.052586	303	1	3	'0 0 0 Z 0 0 Z Z 	D	0.062555	0.062555	0.062555	0.000000	0.062555	0.062555	0.000000	0.000000	0.596226	0.116346	0.287428	0.000000	0.734897	
740000	-52.174611	822	1	1	'0 0 0 0 0 0 Z 0 	D	0.088913	0.088913	0.088913	0.088913	0.088913	0.088913	0.000000	0.088913	0.317384	0.281643	0.245653	0.155321	1.020156	
741000	-49.593279	85	1	2	'0 0 0 0 0 0 Z Z 	D	0.069046	0.069046	0.069046	0.069046	0.069046	0.069046	0.000000	0.000000	0.432219	0.336590	0.231192	0.000000	0.388867	
742000	-49.651175	241	1	1	'0 0 0 0 0 0 Z 0 	D	0.059568	0.059568	0.059568	0.059568	0.059568	0.059568	0.000000	0.059568	0.486088	0.321901	0.160388	0.031623	0.202622	
743000	-48.772068	436	1	3	'0 0 0 Z 0 0 Z Z 	D	0.075032	0.075032	0.075032	0.000000	0.075032	0.075032	0.000000	0.000000	0.447214	0.095755	0.457031	0.000000	11.006621	
744000	-53.829942	583	1	2	'0 0 Z Z 0 0 0 0 	D	0.022135	0.022135	0.000000	0.000000	0.022135	0.022135	0.022135	0.022135	0.568408	0.000000	0.348125	0.083467	2.920702	
745000	-50.883415	816	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.051108	0.051108	0.000000	0.051108	0.000000	0.051108	0.000000	0.051108	1.000000	0.000000	0.000000	0.000000	21.607319	
746000	-50.484600	839	1	1	'0 0 0 Z 0 0 0 0 	D	0.052591	0.052591	0.052591	0.000000	0.052591	0.052591	0.052591	0.052591	0.383230	0.068083	0.323595	0.225092	4.698923	
747000	-49.223879	685	1	0	'0 0 0 0 0 0 0 0 	I	0.058203	0.058203	0.058203	0.058203	0.058203	0.058203	0.058203	0.058203	0.375121	0.293328	0.186060	0.145491	3.016197	
748000	-50.179453	751	1	3	'0 0 Z Z 0 0 Z 0 	D	0.068442	0.068442	0.000000	0.000000	0.068442	0.068442	0.000000	0.068442	0.554906	0.000000	0.366132	0.078963	0.288161	
749000	-49.467171	915	1	1	'0 0 0 0 0 0 0 Z 	D	0.034734	0.034734	0.034734	0.034734	0.034734	0.034734	0.034734	0.000000	0.452687	0.369078	0.110056	0.068179	0.022741	
750000	-54.064768	964	1	1	'0 0 0 0 Z 0 0 0 	D	0.107279	0.107279	0.107279	0.107279	0.000000	0.107279	0.107279	0.107279	0.471317	0.348019	0.038536	0.142127	9.203474	
751000	-49.544436	271	1	1	'0 0 0 0 0 0 0 Z 	D	0.105279	0.105279	0.105279	0.105279	0.105279	0.105279	0.105279	0.000000	0.309564	0.269686	0.241020	0.179730	22.459167	
752000	-53.275419	538	1	4	'0 Z 0 0 0 Z Z Z 	D	0.147383	0.000000	0.147383	0.147383	0.147383	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	2.488514	
753000	-49.276374	624	2	1	'1 1 0 1 0 Z 0 1 	D	0.147267	0.147267	0.554962	0.147267	0.554962	0.000000	0.554962	0.147267	0.243618	0.255239	0.236034	0.265109	0.551956	
754000	-53.379890	251	1	1	'0 0 Z 0 0 0 0 0 	D	0.097589	0.097589	0.000000	0.097589	0.097589	0.097589	0.097589	0.097589	0.662696	0.008949	0.264391	0.063964	7.143164	
755000	-50.205188	240	1	3	'0 0 Z Z 0 0 Z 0 	D	0.046497	0.046497	0.000000	0.000000	0.046497	0.046497	0.000000	0.046497	0.688691	0.000000	0.277334	0.033975	13.390781	
756000	-49.269894	760	1	1	'0 0 0 0 0 0 0 Z 	D	0.030556	0.030556	0.030556	0.030556	0.030556	0.030556	0.030556	0.000000	0.470058	0.368675	0.100084	0.061183	0.447945	
757000	-50.354361	732	1	0	'0 0 0 0 0 0 0 0 	I	0.032136	0.032136	0.032136	0.032136	0.032136	0.032136	0.032136	0.032136	0.542146	0.289221	0.109968	0.058665	2.823384	
758000	-49.451457	691	1	1	'0 0 0 0 0 0 0 Z 	D	0.055594	0.055594	0.055594	0.055594	0.055594	0.055594	0.055594	0.000000	0.495124	0.277940	0.157521	0.069416	8.288118	
759000	-52.604884	195	1	3	'0 0 0 0 0 Z Z Z 	D	0.128049	0.128049	0.128049	0.128049	0.128049	0.000000	0.000000	0.000000	0.360599	0.447926	0.191475	0.000000	0.322657	
760000	-49.163658	920	1	1	'0 0 0 0 0 0 0 Z 	D	0.068998	0.068998	0.068998	0.068998	0.068998	0.068998	0.068998	0.000000	0.406415	0.297314	0.185564	0.110707	0.728186	
761000	-51.044510	560	1	3	'0 0 Z Z 0 0 Z 0 	D	0.035526	0.035526	0.000000	0.000000	0.035526	0.035526	0.000000	0.035526	0.442345	0.000000	0.427944	0.129711	5.230450	
762000	-51.707880	874	1	2	'0 0 0 Z 0 0 Z 0 	D	0.080041	0.080041	0.080041	0.000000	0.080041	0.080041	0.000000	0.080041	0.451435	0.144173	0.312240	0.092152	1.137161	
763000	-48.901882	21	1	3	'0 0 0 Z 0 0 Z Z 	D	0.062537	0.062537	0.062537	0.000000	0.062537	0.062537	0.000000	0.000000	0.502220	0.078865	0.418915	0.000000	7.894217	
764000	-48.384463	616	1	2	'0 0 0 0 0 0 Z Z 	D	0.031050	0.031050	0.031050	0.031050	0.031050	0.031050	0.000000	0.000000	0.442151	0.404311	0.153538	0.000000	0.042075	
765000	-50.314400	896	1	3	'0 0 Z Z 0 0 Z 0 	D	0.063944	0.063944	0.000000	0.000000	0.063944	0.063944	0.000000	0.063944	0.447119	0.000000	0.415708	0.137173	0.534083	
766000	-49.458626	535	1	4	'0 0 Z 0 0 Z Z Z 	D	0.062824	0.062824	0.000000	0.062824	0.062824	0.000000	0.000000	0.000000	0.954197	0.000000	0.045803	0.000000	2.695565	
767000	-51.190702	784	1	2	'0 0 0 Z Z 0 0 0 	D	0.075996	0.075996	0.075996	0.000000	0.000000	0.075996	0.075996	0.075996	0.703673	0.096371	0.018056	0.181901	0.505050	
768000	-51.322969	454	1	1	'0 0 Z 0 0 0 0 0 	D	0.022722	0.022722	0.000000	0.022722	0.022722	0.022722	0.022722	0.022722	0.790638	0.000633	0.180812	0.027917	1.861468	
769000	-50.765505	742	1	4	'0 0 0 Z Z 0 Z Z 	D	0.069830	0.069830	0.069830	0.000000	0.000000	0.069830	0.000000	0.000000	0.801706	0.198294	0.000000	0.000000	3.059264	
770000	-48.918168	752	1	2	'0 0 0 Z 0 0 Z 0 	D	0.047421	0.047421	0.047421	0.000000	0.047421	0.047421	0.000000	0.047421	0.509107	0.081218	0.333108	0.076567	4.519933	
771000	-49.434148	495	1	1	'0 0 Z 0 0 0 0 0 	D	0.046678	0.046678	0.000000	0.046678	0.046678	0.046678	0.046678	0.046678	0.717446	0.004562	0.227483	0.050509	1.335486	
772000	-50.899375	988	1	3	'0 0 Z Z Z 0 0 0 	D	0.046480	0.046480	0.000000	0.000000	0.000000	0.046480	0.046480	0.046480	1.000000	0.000000	0.000000	0.000000	0.244335	
773000	-50.573990	512	1	2	'0 0 0 0 0 Z 0 Z 	D	0.045786	0.045786	0.045786	0.045786	0.045786	0.000000	0.045786	0.000000	0.370416	0.494705	0.009008	0.125870	4.464136	
774000	-50.094789	948	1	3	'0 0 Z Z 0 0 Z 0 	D	0.042420	0.042420	0.000000	0.000000	0.042420	0.042420	0.000000	0.042420	0.722449	0.000000	0.251526	0.026025	13.422378	
775000	-49.830266	299	1	0	'0 0 0 0 0 0 0 0 	I	0.054067	0.054067	0.054067	0.054067	0.054067	0.054067	0.054067	0.054067	0.486256	0.295440	0.135797	0.082508	18.615211	
776000	-49.313607	778	1	1	'0 0 0 0 0 0 Z 0 	D	0.040031	0.040031	0.040031	0.040031	0.040031	0.040031	0.000000	0.040031	0.454869	0.372374	0.145379	0.027378	9.122593	
777000	-50.707025	416	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.050725	0.050725	0.000000	0.050725	0.000000	0.050725	0.050725	0.000000	1.000000	0.000000	0.000000	0.000000	0.060821	
778000	-49.929260	234	1	1	'0 0 0 Z 0 0 0 0 	D	0.042133	0.042133	0.042133	0.000000	0.042133	0.042133	0.042133	0.042133	0.451913	0.041843	0.309081	0.197162	7.472600	
779000	-50.883321	5	1	3	'0 0 0 0 Z Z 0 Z 	D	0.039225	0.039225	0.039225	0.039225	0.000000	0.000000	0.039225	0.000000	0.295042	0.517154	0.000000	0.187804	18.954019	
780000	-49.744852	587	1	1	'0 0 Z 0 0 0 0 0 	D	0.057009	0.057009	0.000000	0.057009	0.057009	0.057009	0.057009	0.057009	0.650941	0.007936	0.271529	0.069594	16.148519	
781000	-50.233823	890	1	2	'0 0 0 Z 0 0 Z 0 	D	0.042343	0.042343	0.042343	0.000000	0.042343	0.042343	0.000000	0.042343	0.511222	0.047311	0.358281	0.083186	0.130570	
782000	-51.384322	808	1	4	'0 0 0 Z Z 0 Z Z 	D	0.049620	0.049620	0.049620	0.000000	0.000000	0.049620	0.000000	0.000000	0.911017	0.088983	0.000000	0.000000	7.165064	
783000	-50.463284	236	1	2	'0 0 0 0 0 0 Z Z 	D	0.057031	0.057031	0.057031	0.057031	0.057031	0.057031	0.000000	0.000000	0.465979	0.335814	0.198207	0.000000	2.486031	
