Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=0_Wax1=0.txt
Log File Name:                   LL1=0_Wax1=0.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            455755352
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=0_Wax1=0.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
654000	-37.746385	163	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	18.819617	18.819617	0.000000	96.693416	18.819617	18.819617	18.819617	0.250000	0.250000	0.250000	0.250000	91.115414	
655000	-38.307891	133	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	4.520256	4.520256	4.520256	48.655694	4.520256	4.520256	4.520256	0.250000	0.250000	0.250000	0.250000	90.196536	
656000	-37.876715	662	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	11.381795	11.381795	11.381795	83.146875	11.381795	11.381795	11.381795	0.250000	0.250000	0.250000	0.250000	91.128623	
657000	-37.258275	940	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	7.294207	7.294207	0.000000	59.955441	7.294207	7.294207	7.294207	0.250000	0.250000	0.250000	0.250000	94.434155	
658000	-37.212268	714	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	1.448852	1.448852	0.000000	10.155963	1.448852	1.448852	1.448852	0.250000	0.250000	0.250000	0.250000	76.617278	
659000	-39.227945	577	2	2	'Z 0 Z 0 1 0 0 0 	D	0.000000	4.665276	0.000000	4.665276	35.427541	4.665276	4.665276	4.665276	0.250000	0.250000	0.250000	0.250000	90.062710	
660000	-37.658161	946	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	8.840077	8.840077	0.000000	93.350530	8.840077	8.840077	8.840077	0.250000	0.250000	0.250000	0.250000	92.514179	
661000	-37.265602	745	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	4.349729	4.349729	0.000000	29.505730	4.349729	4.349729	4.349729	0.250000	0.250000	0.250000	0.250000	92.390761	
662000	-37.229010	851	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	4.703367	4.703367	0.000000	36.243913	4.703367	4.703367	4.703367	0.250000	0.250000	0.250000	0.250000	93.703075	
663000	-38.375394	795	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	0.754421	0.754421	0.000000	3.251760	0.754421	0.754421	0.754421	0.250010	0.249995	0.250006	0.249989	86.145615	
664000	-38.343127	816	2	2	'Z 0 Z 0 1 0 0 0 	D	0.000000	4.265866	0.000000	4.265866	61.152657	4.265866	4.265866	4.265866	0.250000	0.250000	0.250000	0.250000	84.520676	
665000	-37.908386	62	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	9.312021	9.312021	9.312021	61.471178	9.312021	9.312021	9.312021	0.250000	0.250000	0.250000	0.250000	72.996646	
666000	-38.293539	622	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	16.865421	16.865421	16.865421	94.105903	16.865421	16.865421	16.865421	0.250000	0.250000	0.250000	0.250000	55.199455	
667000	-38.199928	408	2	2	'Z 0 Z 0 1 0 0 0 	D	0.000000	2.736001	0.000000	2.736001	30.624143	2.736001	2.736001	2.736001	0.250000	0.250000	0.250000	0.250000	54.974805	
668000	-37.347072	114	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	1.978737	1.978737	0.000000	17.756882	1.978737	1.978737	1.978737	0.250000	0.250000	0.250000	0.250000	56.943303	
669000	-39.515636	76	2	2	'Z 0 Z 0 1 0 0 0 	D	0.000000	5.399966	0.000000	5.399966	38.648911	5.399966	5.399966	5.399966	0.250000	0.250000	0.250000	0.250000	63.912298	
670000	-37.621518	788	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	5.895944	5.895944	0.000000	33.972630	5.895944	5.895944	5.895944	0.250000	0.250000	0.250000	0.250000	71.257239	
671000	-37.227100	377	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	3.599904	3.599904	0.000000	26.562890	3.599904	3.599904	3.599904	0.250000	0.250000	0.250000	0.250000	49.418228	
672000	-39.361167	884	2	1	'Z 0 0 0 1 0 0 1 	D	0.000000	3.866495	3.866495	3.866495	19.078006	3.866495	3.866495	19.078006	0.250000	0.250000	0.250000	0.250000	35.401573	
673000	-39.215299	208	2	1	'Z 0 0 0 1 0 0 1 	D	0.000000	9.401621	9.401621	9.401621	42.263278	9.401621	9.401621	42.263278	0.250000	0.250000	0.250000	0.250000	29.790760	
674000	-38.536765	537	2	2	'Z 0 Z 0 1 0 0 1 	D	0.000000	16.376790	0.000000	16.376790	62.330298	16.376790	16.376790	62.330298	0.250000	0.250000	0.250000	0.250000	34.997998	
675000	-39.461545	693	2	1	'Z 0 0 0 1 0 0 1 	D	0.000000	23.972004	23.972004	23.972004	84.359622	23.972004	23.972004	84.359622	0.250000	0.250000	0.250000	0.250000	20.565777	
676000	-38.006249	718	2	2	'Z 0 Z 0 1 0 0 1 	D	0.000000	4.087881	0.000000	4.087881	21.723679	4.087881	4.087881	21.723679	0.250000	0.250000	0.250000	0.250000	14.351791	
677000	-37.960953	754	2	2	'Z 0 Z 0 1 0 0 1 	D	0.000000	2.712416	0.000000	2.712416	12.490554	2.712416	2.712416	12.490554	0.250000	0.250000	0.250000	0.250000	20.585102	
678000	-37.695102	917	2	1	'0 0 1 0 1 0 Z 1 	D	3.506011	3.506011	25.452005	3.506011	25.452005	3.506011	0.000000	25.452005	0.250000	0.250000	0.250000	0.250000	26.498051	
679000	-41.707922	836	2	0	'0 0 1 0 1 0 0 1 	D	9.674709	9.674709	37.131461	9.674709	37.131461	9.674709	9.674709	37.131461	0.250000	0.250000	0.250000	0.250000	27.615748	
680000	-37.769129	46	2	0	'0 0 1 0 1 0 0 1 	D	2.506730	2.506730	21.418666	2.506730	21.418666	2.506730	2.506730	21.418666	0.250000	0.250000	0.250000	0.250000	36.715269	
681000	-38.628688	934	2	2	'0 0 1 Z 1 0 Z 1 	D	6.275210	6.275210	42.562240	0.000000	42.562240	6.275210	0.000000	42.562240	0.250000	0.250000	0.250000	0.250000	45.605741	
682000	-39.392991	716	2	2	'0 0 1 Z 1 0 0 Z 	D	13.454323	13.454323	99.524047	0.000000	99.524047	13.454323	13.454323	0.000000	0.250000	0.250000	0.250000	0.250000	69.868640	
683000	-38.268168	819	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	6.915687	6.915687	6.915687	71.268779	6.915687	6.915687	6.915687	0.250000	0.250000	0.250000	0.250000	78.307281	
684000	-38.140881	117	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	1.297761	1.297761	0.000000	6.025956	1.297761	1.297761	1.297761	0.250000	0.250000	0.250000	0.250000	71.034014	
685000	-37.508717	304	2	2	'Z 0 Z 0 1 0 0 0 	D	0.000000	0.759560	0.000000	0.759560	6.206360	0.759560	0.759560	0.759560	0.252063	0.246959	0.251808	0.249169	65.291382	
686000	-37.892749	210	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	8.403386	8.403386	8.403386	69.789107	8.403386	8.403386	8.403386	0.250000	0.250000	0.250000	0.250000	43.469401	
687000	-37.928439	196	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	7.551885	7.551885	7.551885	65.558307	7.551885	7.551885	7.551885	0.250000	0.250000	0.250000	0.250000	63.542220	
688000	-37.898575	126	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	8.698483	8.698483	8.698483	72.872353	8.698483	8.698483	8.698483	0.250000	0.250000	0.250000	0.250000	85.007191	
689000	-37.893227	124	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	1.726278	1.726278	1.726278	14.509588	1.726278	1.726278	1.726278	0.250000	0.250000	0.250000	0.250000	63.105161	
690000	-38.610167	23	2	2	'Z 0 Z 0 1 0 0 0 	D	0.000000	6.387949	0.000000	6.387949	57.412942	6.387949	6.387949	6.387949	0.250000	0.250000	0.250000	0.250000	48.166825	
691000	-37.383780	599	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	6.367126	6.367126	0.000000	39.115610	6.367126	6.367126	6.367126	0.250000	0.250000	0.250000	0.250000	48.929978	
692000	-38.541939	63	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	3.388237	3.388237	3.388237	39.649548	3.388237	3.388237	3.388237	0.250000	0.250000	0.250000	0.250000	46.262451	
693000	-37.993308	87	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	12.455780	12.455780	12.455780	78.548258	12.455780	12.455780	12.455780	0.250000	0.250000	0.250000	0.250000	43.764326	
694000	-37.446686	724	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	1.612540	1.612540	0.000000	9.533066	1.612540	1.612540	1.612540	0.250000	0.250000	0.250000	0.250000	46.718594	
695000	-37.670343	330	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	13.304980	13.304980	0.000000	71.544487	13.304980	13.304980	13.304980	0.250000	0.250000	0.250000	0.250000	29.787556	
696000	-38.262586	310	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	0.995724	0.995724	0.995724	5.272539	0.995724	0.995724	0.995724	0.250027	0.249979	0.250019	0.249975	52.870953	
697000	-37.486721	637	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	2.722610	2.722610	0.000000	26.608475	2.722610	2.722610	2.722610	0.250000	0.250000	0.250000	0.250000	38.207509	
698000	-37.226302	543	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	3.557678	3.557678	0.000000	26.540564	3.557678	3.557678	3.557678	0.250000	0.250000	0.250000	0.250000	60.704820	
699000	-37.287861	790	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	8.924191	8.924191	0.000000	59.047093	8.924191	8.924191	8.924191	0.250000	0.250000	0.250000	0.250000	58.806815	
700000	-37.550521	477	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	8.403585	8.403585	0.000000	47.397886	8.403585	8.403585	8.403585	0.250000	0.250000	0.250000	0.250000	72.397435	
701000	-37.523805	318	2	2	'Z 0 Z 0 1 0 0 0 	D	0.000000	0.431709	0.000000	0.431709	2.629813	0.431709	0.431709	0.431709	0.242064	0.259460	0.243910	0.254566	47.811607	
702000	-38.652398	298	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	3.427057	3.427057	3.427057	39.968711	3.427057	3.427057	3.427057	0.250000	0.250000	0.250000	0.250000	28.112932	
703000	-37.647857	429	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	6.557067	6.557067	0.000000	35.555297	6.557067	6.557067	6.557067	0.250000	0.250000	0.250000	0.250000	23.150542	
704000	-37.615758	984	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	0.884222	0.884222	0.000000	4.842826	0.884222	0.884222	0.884222	0.250000	0.250000	0.250000	0.250000	2.694024	
705000	-37.760125	214	2	3	'Z 0 Z Z 1 0 0 0 	D	0.000000	0.154401	0.000000	0.000000	0.769938	0.154401	0.154401	0.154401	0.387805	0.000000	0.379076	0.233119	1.700530	
706000	-37.443884	277	1	2	'0 0 0 0 0 0 Z Z 	D	0.029946	0.029946	0.029946	0.029946	0.029946	0.029946	0.000000	0.000000	0.384338	0.452938	0.162723	0.000000	0.090184	
707000	-38.512712	612	1	1	'0 0 0 0 Z 0 0 0 	D	0.028445	0.028445	0.028445	0.028445	0.000000	0.028445	0.028445	0.028445	0.473001	0.398009	0.004247	0.124743	0.227945	
708000	-40.207119	680	1	2	'0 0 0 Z 0 0 Z 0 	D	0.063676	0.063676	0.063676	0.000000	0.063676	0.063676	0.000000	0.063676	0.454388	0.040467	0.391542	0.113603	0.064808	
709000	-38.993149	627	1	2	'0 0 0 Z 0 0 Z 0 	D	0.033404	0.033404	0.033404	0.000000	0.033404	0.033404	0.000000	0.033404	0.580410	0.026367	0.335082	0.058141	0.660169	
710000	-40.493894	538	1	1	'0 0 0 0 Z 0 0 0 	D	0.013444	0.013444	0.013444	0.013444	0.000000	0.013444	0.013444	0.013444	0.353162	0.570909	0.000241	0.075689	0.723361	
711000	-39.478087	131	1	2	'0 0 0 0 0 Z 0 Z 	D	0.036150	0.036150	0.036150	0.036150	0.036150	0.000000	0.036150	0.000000	0.434004	0.460794	0.008594	0.096608	2.285339	
712000	-42.582922	538	1	2	'0 0 Z 0 0 Z 0 0 	D	0.012189	0.012189	0.000000	0.012189	0.012189	0.000000	0.012189	0.012189	0.911325	0.002033	0.001543	0.085100	1.949527	
713000	-41.255893	119	1	3	'0 0 Z Z 0 0 Z 0 	D	0.034671	0.034671	0.000000	0.000000	0.034671	0.034671	0.000000	0.034671	0.552454	0.000000	0.370555	0.076991	1.597382	
714000	-39.557211	537	1	2	'0 0 0 0 Z Z 0 0 	D	0.030519	0.030519	0.030519	0.030519	0.000000	0.000000	0.030519	0.030519	0.386100	0.519451	0.000000	0.094449	0.574840	
715000	-37.923273	343	1	1	'0 0 0 0 0 0 0 Z 	D	0.023045	0.023045	0.023045	0.023045	0.023045	0.023045	0.023045	0.000000	0.430963	0.369720	0.113369	0.085948	4.922772	
716000	-38.069504	717	1	0	'0 0 0 0 0 0 0 0 	I	0.024265	0.024265	0.024265	0.024265	0.024265	0.024265	0.024265	0.024265	0.462910	0.364441	0.096599	0.076051	1.311852	
717000	-41.218752	561	1	0	'0 0 0 0 0 0 0 0 	I	0.052785	0.052785	0.052785	0.052785	0.052785	0.052785	0.052785	0.052785	0.506152	0.263693	0.151320	0.078834	18.261585	
718000	-37.765906	188	1	2	'0 0 0 0 0 0 Z Z 	D	0.025504	0.025504	0.025504	0.025504	0.025504	0.025504	0.000000	0.000000	0.462817	0.426868	0.110315	0.000000	19.805666	
719000	-40.989668	40	1	2	'0 0 0 0 Z Z 0 0 	D	0.043289	0.043289	0.043289	0.043289	0.000000	0.000000	0.043289	0.043289	0.316918	0.540680	0.000000	0.142402	26.091671	
720000	-39.551293	497	1	2	'0 0 Z 0 Z 0 0 0 	D	0.035941	0.035941	0.000000	0.035941	0.000000	0.035941	0.035941	0.035941	1.000000	0.000000	0.000000	0.000000	25.361124	
721000	-40.552464	702	1	3	'0 0 Z Z 0 0 Z 0 	D	0.035851	0.035851	0.000000	0.000000	0.035851	0.035851	0.000000	0.035851	0.545575	0.000000	0.376129	0.078297	27.856712	
722000	-37.158074	942	1	2	'0 0 0 0 0 0 Z Z 	D	0.042483	0.042483	0.042483	0.042483	0.042483	0.042483	0.000000	0.000000	0.403203	0.388148	0.208649	0.000000	4.511315	
723000	-37.436108	241	1	2	'0 0 0 0 0 0 Z Z 	D	0.029076	0.029076	0.029076	0.029076	0.029076	0.029076	0.000000	0.000000	0.451131	0.441444	0.107425	0.000000	0.049109	
724000	-40.408490	705	1	2	'0 0 Z 0 0 Z 0 0 	D	0.037973	0.037973	0.000000	0.037973	0.037973	0.000000	0.037973	0.037973	0.816199	0.010948	0.049318	0.123535	2.551604	
725000	-37.327420	901	1	2	'0 0 0 0 0 0 Z Z 	D	0.020749	0.020749	0.020749	0.020749	0.020749	0.020749	0.000000	0.000000	0.498776	0.407017	0.094208	0.000000	13.475222	
726000	-39.673860	874	1	2	'0 0 0 0 Z Z 0 0 	D	0.024190	0.024190	0.024190	0.024190	0.000000	0.000000	0.024190	0.024190	0.286524	0.587389	0.000000	0.126087	0.143121	
727000	-38.925686	834	1	1	'0 0 0 0 Z 0 0 0 	D	0.028031	0.028031	0.028031	0.028031	0.000000	0.028031	0.028031	0.028031	0.485867	0.416159	0.002097	0.095877	3.414217	
728000	-39.412562	929	1	1	'0 0 0 0 0 Z 0 0 	D	0.084586	0.084586	0.084586	0.084586	0.084586	0.000000	0.084586	0.084586	0.340429	0.432732	0.034100	0.192738	0.706493	
729000	-38.168729	242	1	1	'0 0 0 0 0 0 Z 0 	D	0.022963	0.022963	0.022963	0.022963	0.022963	0.022963	0.000000	0.022963	0.572295	0.318662	0.099441	0.009602	2.327906	
730000	-37.164475	942	1	2	'0 0 0 0 0 0 Z Z 	D	0.057413	0.057413	0.057413	0.057413	0.057413	0.057413	0.000000	0.000000	0.410584	0.363439	0.225977	0.000000	2.394042	
731000	-39.335365	838	1	0	'0 0 0 0 0 0 0 0 	I	0.037275	0.037275	0.037275	0.037275	0.037275	0.037275	0.037275	0.037275	0.406364	0.306047	0.164043	0.123546	0.873386	
732000	-37.730540	64	1	2	'0 0 0 0 0 Z 0 Z 	D	0.051763	0.051763	0.051763	0.051763	0.051763	0.000000	0.051763	0.000000	0.279361	0.495610	0.013608	0.211421	1.608926	
733000	-38.896983	13	1	1	'0 0 0 0 Z 0 0 0 	D	0.023775	0.023775	0.023775	0.023775	0.000000	0.023775	0.023775	0.023775	0.540567	0.373525	0.001499	0.084408	0.497467	
734000	-38.293059	495	1	2	'0 0 0 0 0 0 Z Z 	D	0.033272	0.033272	0.033272	0.033272	0.033272	0.033272	0.000000	0.000000	0.486868	0.370995	0.142137	0.000000	0.333783	
735000	-38.375781	586	1	3	'0 0 0 Z 0 0 Z Z 	D	0.037080	0.037080	0.037080	0.000000	0.037080	0.037080	0.000000	0.000000	0.493051	0.057646	0.449302	0.000000	6.385173	
736000	-40.497256	751	1	0	'0 0 0 0 0 0 0 0 	I	0.062104	0.062104	0.062104	0.062104	0.062104	0.062104	0.062104	0.062104	0.471189	0.272509	0.162387	0.093915	3.744121	
737000	-39.025648	260	1	1	'0 0 0 Z 0 0 0 0 	D	0.020850	0.020850	0.020850	0.000000	0.020850	0.020850	0.020850	0.020850	0.425609	0.021948	0.256668	0.295775	0.031450	
738000	-40.016773	491	1	1	'0 0 0 0 0 Z 0 0 	D	0.043672	0.043672	0.043672	0.043672	0.043672	0.000000	0.043672	0.043672	0.349578	0.445734	0.021291	0.183398	3.218587	
739000	-38.821910	701	1	1	'0 0 Z 0 0 0 0 0 	D	0.037920	0.037920	0.000000	0.037920	0.037920	0.037920	0.037920	0.037920	0.740009	0.002821	0.210878	0.046292	8.582692	
740000	-37.885159	277	1	1	'0 0 Z 0 0 0 0 0 	D	0.049703	0.049703	0.000000	0.049703	0.049703	0.049703	0.049703	0.049703	0.641930	0.005917	0.277515	0.074637	11.710320	
741000	-38.286727	219	1	1	'0 0 0 0 0 0 Z 0 	D	0.037201	0.037201	0.037201	0.037201	0.037201	0.037201	0.000000	0.037201	0.491399	0.392478	0.103801	0.012321	9.748152	
742000	-39.291957	843	1	3	'0 0 0 Z 0 0 Z Z 	D	0.031382	0.031382	0.031382	0.000000	0.031382	0.031382	0.000000	0.000000	0.553197	0.025770	0.421033	0.000000	21.557001	
743000	-41.330120	200	1	1	'0 0 0 0 Z 0 0 0 	D	0.021955	0.021955	0.021955	0.021955	0.000000	0.021955	0.021955	0.021955	0.481418	0.393805	0.002484	0.122293	5.851274	
744000	-38.956817	833	1	1	'0 0 0 0 Z 0 0 0 	D	0.028730	0.028730	0.028730	0.028730	0.000000	0.028730	0.028730	0.028730	0.474893	0.410008	0.003725	0.111374	3.882045	
745000	-42.916827	639	1	3	'0 0 0 0 0 Z Z Z 	D	0.051998	0.051998	0.051998	0.051998	0.051998	0.000000	0.000000	0.000000	0.435569	0.534080	0.030352	0.000000	1.031842	
746000	-37.887321	614	1	0	'0 0 0 0 0 0 0 0 	I	0.027003	0.027003	0.027003	0.027003	0.027003	0.027003	0.027003	0.027003	0.460149	0.348765	0.108699	0.082387	0.780480	
747000	-41.633812	26	1	3	'0 0 0 Z 0 0 Z Z 	D	0.068572	0.068572	0.068572	0.000000	0.068572	0.068572	0.000000	0.000000	0.527886	0.093839	0.378275	0.000000	11.083171	
748000	-39.617172	463	1	0	'0 0 0 0 0 0 0 0 	I	0.049726	0.049726	0.049726	0.049726	0.049726	0.049726	0.049726	0.049726	0.425020	0.285654	0.173032	0.116294	6.478207	
749000	-42.033656	539	1	1	'0 0 0 0 Z 0 0 0 	D	0.016091	0.016091	0.016091	0.016091	0.000000	0.016091	0.016091	0.016091	0.447059	0.462538	0.000310	0.090094	0.058310	
750000	-38.661379	447	1	1	'0 0 0 0 Z 0 0 0 	D	0.021177	0.021177	0.021177	0.021177	0.000000	0.021177	0.021177	0.021177	0.503018	0.406037	0.001591	0.089354	14.302344	
751000	-38.217640	426	1	1	'0 0 0 0 0 0 0 Z 	D	0.028917	0.028917	0.028917	0.028917	0.028917	0.028917	0.028917	0.000000	0.385120	0.319801	0.173990	0.121089	3.084517	
752000	-38.770700	583	1	1	'0 0 Z 0 0 0 0 0 	D	0.034541	0.034541	0.000000	0.034541	0.034541	0.034541	0.034541	0.034541	0.702918	0.004047	0.233716	0.059318	2.901691	
753000	-39.082103	10	1	2	'0 0 Z 0 Z 0 0 0 	D	0.028438	0.028438	0.000000	0.028438	0.000000	0.028438	0.028438	0.028438	1.000000	0.000000	0.000000	0.000000	1.483531	
754000	-38.416983	321	1	2	'0 0 0 0 0 0 Z Z 	D	0.023354	0.023354	0.023354	0.023354	0.023354	0.023354	0.000000	0.000000	0.486291	0.335845	0.177864	0.000000	0.040414	
755000	-38.703368	553	1	1	'0 0 0 0 0 0 0 Z 	D	0.043883	0.043883	0.043883	0.043883	0.043883	0.043883	0.043883	0.000000	0.416865	0.322471	0.160314	0.100351	0.495145	
756000	-38.471883	823	1	1	'0 0 0 0 0 0 Z 0 	D	0.030638	0.030638	0.030638	0.030638	0.030638	0.030638	0.000000	0.030638	0.544209	0.374678	0.075429	0.005684	0.272622	
757000	-38.710606	108	1	1	'0 0 0 0 0 0 Z 0 	D	0.026303	0.026303	0.026303	0.026303	0.026303	0.026303	0.000000	0.026303	0.375936	0.442278	0.148168	0.033617	0.516148	
758000	-41.280076	681	1	3	'0 0 0 0 Z Z 0 Z 	D	0.030551	0.030551	0.030551	0.030551	0.000000	0.000000	0.030551	0.000000	0.455286	0.479469	0.000000	0.065245	6.786795	
759000	-37.909713	926	1	1	'0 0 0 0 0 0 0 Z 	D	0.018736	0.018736	0.018736	0.018736	0.018736	0.018736	0.018736	0.000000	0.419229	0.400772	0.097255	0.082743	0.182801	
760000	-37.818507	120	1	1	'0 0 0 0 0 0 0 Z 	D	0.025590	0.025590	0.025590	0.025590	0.025590	0.025590	0.025590	0.000000	0.495070	0.358230	0.092013	0.054687	0.042004	
761000	-37.244095	558	1	1	'0 0 0 0 0 0 0 Z 	D	0.037962	0.037962	0.037962	0.037962	0.037962	0.037962	0.037962	0.000000	0.380401	0.384475	0.125272	0.109852	7.323363	
762000	-37.960866	449	1	1	'0 0 0 0 0 0 0 Z 	D	0.029360	0.029360	0.029360	0.029360	0.029360	0.029360	0.029360	0.000000	0.423257	0.337116	0.143156	0.096472	0.083346	
763000	-40.805741	610	1	2	'0 0 0 0 0 0 Z Z 	D	0.035766	0.035766	0.035766	0.035766	0.035766	0.035766	0.000000	0.000000	0.531858	0.334971	0.133171	0.000000	11.447378	
764000	-39.191439	121	1	1	'0 0 0 0 0 0 0 Z 	D	0.044403	0.044403	0.044403	0.044403	0.044403	0.044403	0.044403	0.000000	0.404007	0.292481	0.191449	0.112063	26.303865	
765000	-38.956322	672	1	2	'0 0 0 0 0 0 Z Z 	D	0.044284	0.044284	0.044284	0.044284	0.044284	0.044284	0.000000	0.000000	0.455656	0.348413	0.195931	0.000000	31.601089	
766000	-37.524127	446	1	2	'0 0 0 0 0 0 Z Z 	D	0.032979	0.032979	0.032979	0.032979	0.032979	0.032979	0.000000	0.000000	0.506124	0.358181	0.135695	0.000000	43.136011	
767000	-36.785851	104	1	2	'0 0 0 0 0 0 Z Z 	D	0.042348	0.042348	0.042348	0.042348	0.042348	0.042348	0.000000	0.000000	0.420776	0.373502	0.205721	0.000000	42.691486	
768000	-37.175017	586	1	1	'0 0 0 0 0 0 0 Z 	D	0.028779	0.028779	0.028779	0.028779	0.028779	0.028779	0.028779	0.000000	0.352076	0.343002	0.163592	0.141330	49.142554	
769000	-37.768798	882	1	1	'0 0 0 0 0 0 0 Z 	D	0.030360	0.030360	0.030360	0.030360	0.030360	0.030360	0.030360	0.000000	0.370731	0.345607	0.155656	0.128006	52.501632	
770000	-40.550956	391	1	2	'0 0 0 Z 0 0 Z 0 	D	0.044675	0.044675	0.044675	0.000000	0.044675	0.044675	0.000000	0.044675	0.502473	0.039277	0.369090	0.089160	41.503412	
771000	-42.237802	902	1	2	'0 0 0 0 0 0 Z Z 	D	0.077171	0.077171	0.077171	0.077171	0.077171	0.077171	0.000000	0.000000	0.480523	0.333521	0.185956	0.000000	39.584450	
772000	-39.621539	540	1	2	'0 0 Z 0 Z 0 0 0 	D	0.028211	0.028211	0.000000	0.028211	0.000000	0.028211	0.028211	0.028211	1.000000	0.000000	0.000000	0.000000	39.700041	
773000	-41.361295	85	1	1	'0 0 0 Z 0 0 0 0 	D	0.068023	0.068023	0.068023	0.000000	0.068023	0.068023	0.068023	0.068023	0.366099	0.086891	0.317978	0.229032	36.797402	
774000	-38.608367	18	1	0	'0 0 0 0 0 0 0 0 	I	0.039957	0.039957	0.039957	0.039957	0.039957	0.039957	0.039957	0.039957	0.398323	0.296778	0.174721	0.130179	35.416020	
775000	-38.414277	405	1	4	'0 0 Z 0 0 Z Z Z 	D	0.036622	0.036622	0.000000	0.036622	0.036622	0.000000	0.000000	0.000000	0.953766	0.000000	0.046234	0.000000	43.949388	
776000	-39.077632	733	1	1	'0 0 Z 0 0 0 0 0 	D	0.039530	0.039530	0.000000	0.039530	0.039530	0.039530	0.039530	0.039530	0.732389	0.002544	0.215858	0.049209	42.625334	
777000	-36.831623	875	1	2	'0 0 0 0 0 0 Z Z 	D	0.040993	0.040993	0.040993	0.040993	0.040993	0.040993	0.000000	0.000000	0.399304	0.399994	0.200702	0.000000	22.295217	
778000	-37.663410	926	1	0	'0 0 0 0 0 0 0 0 	I	0.026060	0.026060	0.026060	0.026060	0.026060	0.026060	0.026060	0.026060	0.463658	0.341232	0.112394	0.082717	16.221755	
779000	-39.310352	334	1	2	'0 0 0 Z 0 0 Z 0 	D	0.029797	0.029797	0.029797	0.000000	0.029797	0.029797	0.000000	0.029797	0.668506	0.040821	0.260957	0.029716	14.432514	
780000	-39.129292	288	1	1	'0 0 0 0 0 0 0 Z 	D	0.032377	0.032377	0.032377	0.032377	0.032377	0.032377	0.032377	0.000000	0.410552	0.331803	0.151898	0.105748	3.345537	
781000	-39.177059	264	1	2	'0 0 0 0 0 0 Z Z 	D	0.013088	0.013088	0.013088	0.013088	0.013088	0.013088	0.000000	0.000000	0.406112	0.548094	0.045794	0.000000	0.364058	
782000	-40.668247	391	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.035137	0.035137	0.000000	0.035137	0.000000	0.035137	0.000000	0.035137	1.000000	0.000000	0.000000	0.000000	3.389861	
783000	-38.597771	786	1	1	'0 0 Z 0 0 0 0 0 	D	0.023548	0.023548	0.000000	0.023548	0.023548	0.023548	0.023548	0.023548	0.681240	0.001608	0.258661	0.058491	0.201602	
